,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,StockOptionLevel,resignationReason,retirementType
4121,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Married,3,3,1.0,4.0,3.0,0,Others,Resignation
4122,Travel_Frequently,Research & Development,1,Medical,Male,2,Sales Executive,Divorced,2,3,4.0,2.0,3.0,0,Others,Resignation
4123,Non-Travel,Research & Development,1,Life Sciences,Male,1,Sales Executive,Divorced,2,4,3.0,3.0,2.0,0,Others,Resignation
4124,Travel_Rarely,Research & Development,4,Medical,Male,2,Sales Representative,Married,3,4,1.0,4.0,4.0,0,Others,Fired
4125,Travel_Rarely,Research & Development,1,Life Sciences,Male,3,Research Scientist,Married,2,4,1.0,3.0,2.0,2,Others,Resignation
4126,Travel_Rarely,Sales,4,Other,Male,2,Sales Executive,Married,3,4,4.0,3.0,1.0,1,Salary,Resignation
4127,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Healthcare Representative,Married,4,3,1.0,2.0,3.0,1,Others,Resignation
4128,Travel_Rarely,Sales,3,Medical,Female,1,Laboratory Technician,Married,3,3,4.0,3.0,3.0,1,Others,Resignation
4129,Non-Travel,Sales,1,Medical,Female,1,Human Resources,Divorced,3,3,4.0,4.0,2.0,0,Others,Resignation
4130,Travel_Rarely,Research & Development,5,Medical,Male,1,Healthcare Representative,Divorced,3,3,3.0,2.0,3.0,0,Others,Resignation
4131,Travel_Rarely,Sales,4,Life Sciences,Female,2,Research Scientist,Single,3,3,4.0,1.0,3.0,0,Others,Resignation
4132,Travel_Rarely,Research & Development,3,Medical,Female,2,Healthcare Representative,Single,3,3,3.0,4.0,3.0,1,Others,Resignation
4133,Travel_Rarely,Research & Development,3,Medical,Male,3,Sales Representative,Married,2,4,1.0,4.0,3.0,0,Others,Resignation
4134,Travel_Frequently,Sales,2,Life Sciences,Female,2,Laboratory Technician,Divorced,2,3,2.0,3.0,3.0,1,Stress,Resignation
4135,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Healthcare Representative,Married,2,3,2.0,4.0,2.0,0,Others,Resignation
4136,Travel_Rarely,Sales,3,Life Sciences,Male,1,Laboratory Technician,Single,4,3,4.0,3.0,3.0,1,Others,Resignation
4137,Travel_Rarely,Sales,4,Life Sciences,Male,1,Research Scientist,Single,3,3,3.0,3.0,3.0,1,Others,Resignation
4138,Travel_Frequently,Sales,2,Life Sciences,Male,2,Manufacturing Director,Married,2,4,3.0,3.0,4.0,0,Others,Resignation
4139,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Manager,Married,3,3,3.0,3.0,3.0,1,Others,Resignation
4140,Travel_Rarely,Human Resources,1,Life Sciences,Male,2,Research Scientist,Married,3,3,3.0,4.0,3.0,0,Others,Resignation
4141,Travel_Rarely,Research & Development,3,Medical,Male,3,Sales Executive,Married,2,3,4.0,2.0,3.0,0,Others,Resignation
4142,Travel_Rarely,Research & Development,3,Medical,Male,2,Sales Representative,Single,3,3,4.0,1.0,1.0,0,Others,Resignation
4143,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,Divorced,3,3,4.0,1.0,3.0,2,Others,Resignation
4144,Travel_Rarely,Sales,3,Medical,Male,2,Sales Executive,Married,4,3,2.0,4.0,2.0,0,Others,Resignation
4145,Non-Travel,Research & Development,4,Life Sciences,Female,4,Sales Executive,Single,3,3,2.0,1.0,3.0,0,Others,Resignation
4146,Travel_Rarely,Research & Development,4,Medical,Male,2,Manager,Single,3,4,4.0,3.0,3.0,0,Others,Resignation
4147,Travel_Frequently,Research & Development,1,Technical Degree,Male,1,Sales Executive,Married,3,3,3.0,4.0,3.0,0,Others,Resignation
4148,Travel_Rarely,Research & Development,1,Medical,Female,1,Research Scientist,Married,3,3,4.0,1.0,3.0,2,Others,Resignation
4149,Travel_Rarely,Research & Development,2,Medical,Male,1,Laboratory Technician,Married,3,4,2.0,2.0,3.0,1,Others,Resignation
4150,Travel_Frequently,Research & Development,1,Medical,Male,3,Healthcare Representative,Married,2,3,4.0,2.0,2.0,1,Others,Resignation
4151,Travel_Rarely,Sales,3,Medical,Female,1,Sales Executive,Married,3,3,2.0,3.0,4.0,1,Others,Resignation
4152,Travel_Rarely,Research & Development,2,Life Sciences,Female,1,Research Scientist,Single,3,3,2.0,4.0,1.0,1,Others,Resignation
4153,Travel_Frequently,Sales,4,Life Sciences,Female,2,Manufacturing Director,Married,3,4,3.0,2.0,3.0,1,Others,Resignation
4154,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Executive,Single,3,3,4.0,3.0,3.0,0,Stress,Resignation
4155,Travel_Frequently,Research & Development,2,Medical,Male,2,Research Scientist,Married,3,3,4.0,3.0,3.0,0,Others,Resignation
4156,Travel_Rarely,Sales,4,Medical,Female,4,Manufacturing Director,Married,2,3,1.0,2.0,3.0,1,Others,Resignation
4157,Travel_Frequently,Research & Development,2,Medical,Female,2,Research Scientist,Single,2,3,4.0,4.0,2.0,1,Others,Resignation
4158,Travel_Rarely,Sales,2,Marketing,Female,5,Sales Representative,Married,3,3,3.0,1.0,2.0,1,Others,Resignation
4159,Travel_Rarely,Research & Development,4,Medical,Male,2,Laboratory Technician,Divorced,3,3,4.0,3.0,3.0,2,Others,Resignation
4160,Travel_Frequently,Sales,4,Life Sciences,Male,2,Healthcare Representative,Single,3,3,4.0,3.0,3.0,1,Others,Resignation
4161,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Executive,Married,3,4,3.0,3.0,2.0,1,Others,Resignation
4162,Travel_Rarely,Human Resources,4,Human Resources,Male,2,Manager,Married,3,3,1.0,2.0,3.0,0,Others,Resignation
4163,Travel_Rarely,Sales,4,Life Sciences,Male,2,Laboratory Technician,Single,2,3,4.0,3.0,3.0,1,Others,Resignation
4164,Travel_Rarely,Research & Development,2,Medical,Male,2,Laboratory Technician,Divorced,3,3,1.0,3.0,2.0,1,Others,Resignation
4165,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Laboratory Technician,Divorced,2,3,2.0,4.0,3.0,3,Others,Resignation
4166,Travel_Rarely,Research & Development,4,Life Sciences,Male,5,Research Director,Single,3,3,3.0,3.0,3.0,0,Others,Resignation
4167,Travel_Rarely,Research & Development,2,Life Sciences,Female,4,Laboratory Technician,Divorced,4,3,2.0,1.0,3.0,0,Others,Resignation
4168,Travel_Rarely,Human Resources,3,Human Resources,Female,2,Research Director,Divorced,3,3,1.0,2.0,2.0,0,Others,Resignation
4169,Non-Travel,Research & Development,3,Life Sciences,Female,3,Sales Executive,Divorced,4,3,4.0,4.0,2.0,1,Others,Resignation
4170,Travel_Rarely,Research & Development,3,Medical,Male,2,Manager,Married,3,3,1.0,4.0,3.0,0,Others,Resignation
4171,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Manufacturing Director,Single,3,3,4.0,4.0,3.0,0,Others,Resignation
4172,Non-Travel,Research & Development,5,Life Sciences,Male,3,Research Scientist,Divorced,2,3,1.0,3.0,2.0,0,Others,Resignation
4173,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Research Director,Single,3,3,3.0,1.0,3.0,1,Others,Resignation
4174,Travel_Rarely,Sales,3,Marketing,Male,4,Research Scientist,Single,3,3,1.0,2.0,3.0,1,Others,Resignation
4175,Travel_Rarely,Sales,3,Life Sciences,Male,2,Manufacturing Director,Single,3,3,3.0,4.0,3.0,1,Others,Resignation
4176,Travel_Rarely,Sales,2,Marketing,Female,2,Research Scientist,Single,1,3,2.0,1.0,3.0,0,Salary,Resignation
4177,Travel_Rarely,Sales,1,Life Sciences,Male,5,Human Resources,Divorced,3,3,3.0,3.0,2.0,0,Others,Resignation
4178,Travel_Frequently,Research & Development,3,Medical,Female,2,Manufacturing Director,Single,3,3,2.0,1.0,3.0,0,Others,Resignation
4179,Travel_Rarely,Research & Development,3,Technical Degree,Male,2,Laboratory Technician,Married,2,4,3.0,2.0,3.0,0,Others,Resignation
4180,Travel_Rarely,Research & Development,1,Life Sciences,Female,1,Manufacturing Director,Married,3,3,1.0,4.0,3.0,2,Others,Resignation
4181,Travel_Rarely,Sales,3,Life Sciences,Female,1,Research Scientist,Single,1,3,2.0,1.0,2.0,2,Others,Resignation
4182,Travel_Rarely,Sales,3,Medical,Male,1,Manufacturing Director,Single,3,3,3.0,4.0,3.0,0,Others,Resignation
4183,Travel_Rarely,Human Resources,3,Life Sciences,Male,5,Healthcare Representative,Married,3,4,4.0,4.0,4.0,0,Others,Resignation
4184,Travel_Rarely,Research & Development,4,Technical Degree,Female,1,Research Scientist,Single,3,3,4.0,3.0,3.0,1,Others,Resignation
4185,Travel_Rarely,Human Resources,4,Medical,Male,1,Sales Executive,Married,3,3,4.0,4.0,4.0,1,Others,Resignation
4186,Travel_Rarely,Human Resources,5,Human Resources,Male,3,Sales Executive,Married,2,3,2.0,4.0,2.0,1,Salary,Resignation
4187,Travel_Rarely,Sales,5,Technical Degree,Female,1,Research Director,Divorced,2,3,4.0,3.0,2.0,0,Others,Resignation
4188,Travel_Rarely,Research & Development,4,Medical,Male,1,Research Director,Married,2,3,1.0,3.0,3.0,0,Salary,Resignation
4189,Travel_Rarely,Sales,4,Marketing,Male,3,Manufacturing Director,Married,3,3,4.0,4.0,3.0,0,Others,Resignation
4190,Travel_Rarely,Research & Development,1,Life Sciences,Female,4,Sales Executive,Married,2,3,2.0,1.0,4.0,1,Others,Resignation
4191,Travel_Frequently,Sales,2,Marketing,Male,4,Human Resources,Married,2,3,3.0,1.0,3.0,0,Others,Resignation
4192,Travel_Rarely,Research & Development,1,Medical,Male,1,Research Scientist,Divorced,3,3,3.0,4.0,3.0,1,Others,Resignation
4193,Travel_Rarely,Sales,2,Marketing,Female,3,Research Scientist,Divorced,2,3,4.0,1.0,3.0,1,Others,Resignation
4194,Travel_Rarely,Sales,3,Marketing,Male,2,Manager,Single,3,3,1.0,3.0,2.0,0,Others,Resignation
4195,Travel_Frequently,Sales,3,Life Sciences,Male,4,Healthcare Representative,Single,3,4,4.0,3.0,3.0,1,Others,Resignation
4196,Travel_Frequently,Research & Development,4,Medical,Male,1,Research Scientist,Single,1,3,3.0,4.0,3.0,1,Others,Resignation
4197,Travel_Rarely,Sales,4,Marketing,Male,2,Sales Executive,Married,3,3,2.0,3.0,3.0,1,Others,Fired
4198,Non-Travel,Research & Development,2,Technical Degree,Female,1,Research Scientist,Single,2,3,2.0,3.0,3.0,1,Others,Resignation
4199,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Sales Executive,Married,2,3,2.0,2.0,3.0,0,Others,Resignation
4200,Travel_Frequently,Research & Development,3,Technical Degree,Male,3,Sales Executive,Single,3,3,1.0,4.0,3.0,1,Others,Resignation
4201,Travel_Rarely,Research & Development,4,Medical,Female,3,Research Scientist,Married,3,3,4.0,4.0,3.0,1,Others,Resignation
4202,Travel_Rarely,Research & Development,4,Technical Degree,Female,1,Sales Executive,Single,1,3,1.0,3.0,3.0,0,Others,Resignation
4203,Travel_Rarely,Research & Development,1,Medical,Male,1,Sales Executive,Single,3,4,3.0,3.0,2.0,1,Salary,Resignation
4204,Travel_Rarely,Research & Development,1,Medical,Female,3,Research Scientist,Divorced,3,3,2.0,1.0,2.0,2,Others,Resignation
4205,Non-Travel,Research & Development,4,Technical Degree,Female,3,Manufacturing Director,Married,3,3,3.0,1.0,3.0,2,Others,Resignation
4206,Travel_Rarely,Research & Development,4,Life Sciences,Female,3,Sales Executive,Married,3,4,3.0,4.0,2.0,1,Others,Resignation
4207,Travel_Frequently,Sales,4,Life Sciences,Female,1,Human Resources,Single,3,3,1.0,4.0,3.0,1,Others,Resignation
4208,Travel_Frequently,Research & Development,3,Medical,Male,3,Manufacturing Director,Married,3,4,2.0,1.0,2.0,0,Others,Resignation
4209,Travel_Rarely,Human Resources,2,Life Sciences,Female,1,Laboratory Technician,Married,2,3,3.0,1.0,3.0,0,Others,Resignation
4210,Travel_Rarely,Sales,2,Life Sciences,Female,2,Research Scientist,Divorced,3,3,4.0,4.0,2.0,1,Others,Resignation
4211,Travel_Rarely,Sales,3,Marketing,Male,4,Human Resources,Divorced,3,3,1.0,3.0,4.0,0,Others,Resignation
4212,Travel_Rarely,Research & Development,3,Other,Male,2,Sales Executive,Married,3,3,1.0,4.0,3.0,0,Others,Resignation
4213,Travel_Frequently,Research & Development,3,Medical,Male,2,Manufacturing Director,Single,3,3,4.0,4.0,3.0,3,Others,Resignation
4214,Travel_Rarely,Sales,4,Marketing,Female,4,Research Scientist,Divorced,3,3,2.0,3.0,2.0,3,Others,Resignation
4215,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Laboratory Technician,Single,3,3,1.0,1.0,2.0,0,Others,Resignation
4216,Travel_Rarely,Sales,2,Marketing,Female,2,Sales Executive,Divorced,3,3,3.0,3.0,3.0,2,Others,Resignation
4217,Travel_Rarely,Research & Development,3,Medical,Male,3,Research Scientist,Divorced,3,3,4.0,3.0,3.0,1,Others,Resignation
4218,Travel_Frequently,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Single,3,3,2.0,2.0,3.0,0,Others,Resignation
4219,Travel_Rarely,Research & Development,2,Medical,Female,1,Sales Executive,Divorced,3,3,2.0,4.0,3.0,1,Others,Resignation
4220,Travel_Frequently,Human Resources,3,Other,Female,2,Sales Representative,Married,3,3,2.0,1.0,2.0,1,Others,Resignation
4221,Travel_Rarely,Sales,2,Life Sciences,Male,4,Laboratory Technician,Married,4,3,4.0,3.0,2.0,3,Stress,Resignation
4222,Travel_Frequently,Research & Development,4,Life Sciences,Male,3,Research Scientist,Single,2,3,1.0,3.0,2.0,1,Others,Resignation
4223,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Sales Representative,Married,3,3,3.0,2.0,3.0,0,Others,Resignation
4224,Travel_Rarely,Research & Development,2,Medical,Female,3,Sales Executive,Single,1,4,3.0,2.0,3.0,1,Others,Resignation
4225,Travel_Rarely,Sales,4,Life Sciences,Male,2,Manufacturing Director,Married,2,3,2.0,2.0,3.0,1,Others,Resignation
4226,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Representative,Married,3,3,2.0,4.0,3.0,0,Others,Resignation
4227,Travel_Rarely,Research & Development,3,Medical,Female,2,Research Director,Single,3,3,3.0,4.0,3.0,0,Others,Resignation
4228,Travel_Rarely,Research & Development,4,Medical,Male,2,Healthcare Representative,Single,4,3,3.0,1.0,3.0,1,Others,Resignation
4229,Travel_Rarely,Human Resources,3,Human Resources,Female,1,Sales Executive,Married,1,3,4.0,1.0,4.0,0,Others,Resignation
4230,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Sales Executive,Single,3,3,1.0,3.0,4.0,3,Others,Resignation
4231,Travel_Rarely,Research & Development,3,Medical,Male,3,Manager,Divorced,3,3,2.0,2.0,3.0,1,Others,Resignation
4232,Travel_Rarely,Sales,3,Life Sciences,Male,4,Human Resources,Married,3,3,4.0,4.0,2.0,1,Others,Resignation
4233,Travel_Rarely,Research & Development,4,Life Sciences,Female,3,Human Resources,Single,3,3,2.0,3.0,3.0,0,Others,Resignation
4234,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Married,3,3,1.0,4.0,3.0,1,Others,Resignation
4235,Non-Travel,Sales,1,Marketing,Male,2,Laboratory Technician,Divorced,4,3,2.0,4.0,3.0,2,Others,Resignation
4236,Travel_Rarely,Research & Development,2,Medical,Male,1,Research Scientist,Married,3,3,1.0,2.0,3.0,0,Others,Resignation
4237,Travel_Rarely,Human Resources,1,Medical,Male,2,Sales Executive,Single,3,3,4.0,4.0,2.0,1,Others,Resignation
4238,Travel_Rarely,Research & Development,3,Medical,Male,2,Laboratory Technician,Divorced,3,4,3.0,1.0,3.0,3,Others,Resignation
4239,Travel_Rarely,Research & Development,4,Life Sciences,Female,5,Manufacturing Director,Married,2,3,4.0,4.0,3.0,0,Others,Resignation
4240,Travel_Rarely,Sales,2,Technical Degree,Male,1,Sales Representative,Married,4,4,3.0,4.0,3.0,1,Others,Resignation
4241,Travel_Rarely,Sales,2,Medical,Female,2,Research Scientist,Single,3,4,3.0,4.0,3.0,0,Others,Resignation
4242,Travel_Frequently,Research & Development,3,Medical,Male,1,Healthcare Representative,Married,2,3,3.0,2.0,2.0,2,Others,Resignation
4243,Travel_Rarely,Research & Development,4,Life Sciences,Female,5,Sales Representative,Single,3,3,3.0,4.0,1.0,1,Others,Resignation
4244,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Manufacturing Director,Divorced,3,3,3.0,2.0,2.0,3,Others,Resignation
4245,Travel_Frequently,Research & Development,1,Medical,Male,1,Laboratory Technician,Married,3,3,3.0,1.0,2.0,1,Others,Resignation
4246,Travel_Rarely,Sales,3,Marketing,Male,1,Research Scientist,Single,2,3,2.0,3.0,3.0,0,Others,Resignation
4247,Travel_Rarely,Research & Development,1,Medical,Female,1,Laboratory Technician,Married,2,4,1.0,3.0,1.0,1,Others,Resignation
4248,Travel_Rarely,Sales,2,Marketing,Male,2,Research Scientist,Married,3,4,1.0,3.0,2.0,3,Others,Resignation
4249,Non-Travel,Sales,4,Medical,Male,2,Laboratory Technician,Married,2,3,2.0,3.0,4.0,0,Others,Resignation
4250,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Sales Executive,Single,4,3,4.0,3.0,2.0,0,Others,Resignation
4251,Non-Travel,Research & Development,2,Medical,Female,1,Research Scientist,Married,2,3,2.0,2.0,4.0,0,Others,Resignation
4252,Travel_Rarely,Human Resources,3,Human Resources,Male,2,Healthcare Representative,Divorced,3,3,3.0,1.0,3.0,0,Stress,Resignation
4253,Travel_Rarely,Human Resources,2,Human Resources,Female,1,Sales Representative,Single,2,3,4.0,1.0,3.0,1,Others,Resignation
4254,Travel_Frequently,Sales,4,Life Sciences,Female,2,Healthcare Representative,Single,3,4,4.0,4.0,3.0,0,Stress,Resignation
4255,Travel_Rarely,Research & Development,4,Other,Male,4,Laboratory Technician,Single,2,4,1.0,3.0,3.0,1,Others,Resignation
4256,Non-Travel,Sales,2,Life Sciences,Male,1,Research Scientist,Divorced,3,4,3.0,4.0,4.0,1,Others,Resignation
4257,Non-Travel,Research & Development,2,Life Sciences,Male,2,Sales Executive,Married,3,3,3.0,4.0,3.0,0,Others,Resignation
4258,Travel_Frequently,Research & Development,4,Medical,Male,4,Research Scientist,Married,2,3,1.0,2.0,2.0,2,Others,Resignation
4259,Travel_Rarely,Sales,1,Marketing,Male,2,Research Director,Single,2,3,3.0,3.0,3.0,0,Others,Resignation
4260,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Laboratory Technician,Married,3,4,4.0,4.0,3.0,1,Others,Resignation
4261,Travel_Rarely,Research & Development,1,Life Sciences,Male,1,Sales Representative,Single,3,3,2.0,4.0,3.0,1,Others,Resignation
4262,Travel_Frequently,Research & Development,3,Life Sciences,Female,1,Sales Executive,Single,3,3,1.0,1.0,2.0,1,Others,Resignation
4263,Travel_Frequently,Human Resources,4,Life Sciences,Female,5,Sales Executive,Single,3,3,1.0,3.0,3.0,0,Others,Resignation
4264,Non-Travel,Research & Development,3,Life Sciences,Male,1,Laboratory Technician,Single,3,3,4.0,4.0,3.0,0,Others,Resignation
4265,Travel_Rarely,Research & Development,1,Life Sciences,Male,2,Laboratory Technician,Married,3,3,2.0,3.0,3.0,1,Others,Resignation
4266,Travel_Rarely,Sales,3,Marketing,Female,2,Sales Representative,Divorced,3,3,3.0,2.0,3.0,1,Others,Resignation
4267,Travel_Rarely,Sales,1,Technical Degree,Male,1,Laboratory Technician,Single,3,3,3.0,4.0,3.0,2,Others,Resignation
4268,Travel_Rarely,Sales,2,Medical,Male,2,Healthcare Representative,Single,3,4,3.0,1.0,3.0,1,Others,Resignation
4269,Travel_Frequently,Human Resources,3,Medical,Male,1,Research Scientist,Married,3,3,2.0,4.0,3.0,0,Others,Resignation
4270,Travel_Rarely,Research & Development,3,Medical,Female,2,Manufacturing Director,Divorced,3,3,1.0,4.0,3.0,0,Others,Resignation
4271,Travel_Frequently,Research & Development,4,Life Sciences,Male,1,Sales Executive,Married,3,3,3.0,4.0,4.0,1,Others,Resignation
4272,Travel_Frequently,Research & Development,3,Life Sciences,Female,3,Healthcare Representative,Divorced,3,4,1.0,3.0,2.0,0,Others,Resignation
4273,Non-Travel,Sales,3,Life Sciences,Male,2,Sales Executive,Married,3,4,3.0,2.0,4.0,0,Others,Resignation
4274,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Laboratory Technician,Married,1,3,2.0,2.0,3.0,0,Others,Resignation
4275,Travel_Rarely,Research & Development,2,Other,Female,2,Sales Representative,Single,3,3,1.0,3.0,3.0,1,Others,Resignation
4276,Travel_Rarely,Research & Development,4,Technical Degree,Female,3,Sales Executive,Married,3,4,2.0,3.0,2.0,0,Others,Resignation
4277,Travel_Rarely,Sales,3,Medical,Female,2,Manager,Married,2,3,3.0,2.0,2.0,0,Others,Resignation
4278,Travel_Rarely,Sales,2,Medical,Female,1,Research Scientist,Married,2,3,4.0,4.0,2.0,1,Stress,Resignation
4279,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Manager,Single,3,4,4.0,3.0,2.0,1,Salary,Resignation
4280,Travel_Rarely,Sales,4,Technical Degree,Male,1,Sales Executive,Married,3,3,3.0,4.0,3.0,1,Others,Resignation
4281,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Sales Executive,Married,2,3,3.0,1.0,2.0,1,Others,Resignation
