,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,mean_time
3504,34.0,9.0,26570.0,2.0,13.0,5.0,3.0,3.0,0.0,2.0,7.98
3505,29.0,1.0,27160.0,0.0,18.0,8.0,2.0,7.0,1.0,1.0,7.09
3506,42.0,21.0,22010.0,4.0,12.0,16.0,3.0,1.0,0.0,0.0,7.21
3507,29.0,4.0,65400.0,1.0,22.0,10.0,2.0,10.0,1.0,2.0,10.9
3508,38.0,1.0,38160.0,1.0,13.0,7.0,2.0,7.0,5.0,0.0,6.5
3509,28.0,6.0,52530.0,1.0,15.0,3.0,2.0,3.0,0.0,2.0,10.68
3510,18.0,2.0,109650.0,1.0,18.0,0.0,5.0,0.0,0.0,0.0,7.01
3511,33.0,3.0,49360.0,0.0,14.0,6.0,2.0,5.0,0.0,3.0,8.99
3512,41.0,4.0,25430.0,3.0,12.0,6.0,3.0,1.0,0.0,0.0,8.1
3513,31.0,10.0,53040.0,1.0,17.0,2.0,3.0,2.0,2.0,2.0,7.13
3514,37.0,23.0,166590.0,7.0,16.0,9.0,2.0,6.0,1.0,3.0,7.97
3515,27.0,6.0,42600.0,1.0,11.0,4.0,2.0,4.0,2.0,2.0,7.36
3516,34.0,1.0,24760.0,1.0,19.0,6.0,2.0,6.0,1.0,3.0,7.09
3517,35.0,6.0,31020.0,1.0,13.0,6.0,3.0,5.0,1.0,4.0,6.8
3518,29.0,6.0,22440.0,1.0,12.0,11.0,5.0,11.0,3.0,10.0,6.77
3519,40.0,2.0,75960.0,9.0,11.0,20.0,0.0,18.0,2.0,13.0,6.72
3520,42.0,2.0,22850.0,0.0,16.0,22.0,3.0,21.0,13.0,14.0,8.05
3521,42.0,1.0,30340.0,7.0,21.0,9.0,3.0,6.0,1.0,5.0,7.71
3522,35.0,5.0,57150.0,6.0,24.0,10.0,0.0,8.0,1.0,7.0,7.12
3523,24.0,7.0,25760.0,8.0,17.0,6.0,3.0,4.0,1.0,2.0,7.94
3524,28.0,15.0,41970.0,1.0,13.0,1.0,3.0,1.0,0.0,0.0,10.34
3525,26.0,1.0,143360.0,1.0,21.0,8.0,3.0,8.0,0.0,7.0,7.47
3526,30.0,7.0,34480.0,1.0,11.0,10.0,3.0,10.0,1.0,4.0,7.69
3527,40.0,26.0,194060.0,3.0,20.0,16.0,2.0,1.0,0.0,0.0,10.46
3528,35.0,18.0,65380.0,2.0,16.0,15.0,3.0,7.0,6.0,4.0,6.91
3529,34.0,6.0,43060.0,0.0,11.0,14.0,2.0,13.0,4.0,9.0,7.52
3530,35.0,3.0,22580.0,1.0,11.0,2.0,2.0,2.0,2.0,2.0,7.96
3531,43.0,5.0,45220.0,8.0,15.0,7.0,3.0,4.0,1.0,3.0,7.49
3532,32.0,11.0,44870.0,1.0,11.0,1.0,5.0,1.0,0.0,0.0,6.59
3533,56.0,3.0,44490.0,2.0,15.0,28.0,3.0,5.0,4.0,2.0,6.29
3534,29.0,26.0,22180.0,1.0,24.0,10.0,1.0,10.0,0.0,8.0,7.51
3535,19.0,23.0,191970.0,1.0,12.0,1.0,2.0,1.0,0.0,0.0,7.31
3536,45.0,22.0,132120.0,4.0,13.0,7.0,4.0,3.0,0.0,2.0,8.79
3537,37.0,14.0,65770.0,1.0,13.0,14.0,1.0,14.0,3.0,11.0,6.83
3538,20.0,6.0,83920.0,1.0,17.0,2.0,5.0,2.0,1.0,2.0,6.68
3539,44.0,6.0,45580.0,1.0,13.0,6.0,2.0,6.0,0.0,2.0,10.41
3540,53.0,6.0,40310.0,3.0,12.0,26.0,3.0,7.0,4.0,7.0,6.03
3541,29.0,23.0,79690.0,0.0,14.0,6.0,3.0,5.0,1.0,3.0,8.91
3542,22.0,22.0,26540.0,0.0,24.0,1.0,5.0,0.0,0.0,0.0,9.88
3543,46.0,2.0,165550.0,8.0,14.0,28.0,4.0,26.0,15.0,9.0,5.99
3544,44.0,20.0,45560.0,2.0,13.0,6.0,4.0,0.0,0.0,0.0,6.2
3545,33.0,28.0,60910.0,1.0,15.0,5.0,6.0,5.0,1.0,4.0,7.8
3546,41.0,12.0,195660.0,6.0,16.0,5.0,2.0,1.0,0.0,0.0,7.18
3547,30.0,20.0,48100.0,8.0,18.0,8.0,3.0,4.0,0.0,3.0,7.51
3548,40.0,9.0,45230.0,5.0,16.0,5.0,5.0,0.0,0.0,0.0,6.81
3549,50.0,25.0,32020.0,2.0,24.0,32.0,2.0,2.0,2.0,2.0,7.17
3550,28.0,6.0,23510.0,1.0,16.0,6.0,4.0,6.0,3.0,3.0,7.15
3551,46.0,8.0,17020.0,5.0,21.0,25.0,2.0,4.0,0.0,3.0,7.31
3552,35.0,4.0,180410.0,3.0,20.0,15.0,3.0,7.0,1.0,7.0,8.49
3553,24.0,28.0,28860.0,1.0,19.0,1.0,5.0,1.0,0.0,0.0,6.6
3554,33.0,9.0,20970.0,1.0,14.0,10.0,5.0,10.0,0.0,1.0,6.02
3555,36.0,9.0,119350.0,1.0,11.0,7.0,6.0,7.0,1.0,7.0,6.61
3556,30.0,29.0,25460.0,1.0,14.0,10.0,2.0,10.0,8.0,9.0,6.02
3557,44.0,3.0,25640.0,1.0,12.0,20.0,3.0,20.0,13.0,17.0,7.61
3558,20.0,18.0,84120.0,1.0,13.0,2.0,2.0,2.0,2.0,2.0,6.3
3559,46.0,9.0,141180.0,2.0,22.0,12.0,3.0,6.0,1.0,4.0,6.23
3560,42.0,5.0,170460.0,7.0,11.0,10.0,3.0,4.0,0.0,3.0,7.49
3561,60.0,2.0,25640.0,0.0,14.0,12.0,3.0,11.0,1.0,9.0,8.6
3562,32.0,10.0,102660.0,1.0,11.0,2.0,3.0,2.0,2.0,2.0,7.29
3563,32.0,9.0,50700.0,4.0,12.0,10.0,6.0,8.0,0.0,7.0,8.41
3564,36.0,3.0,178610.0,2.0,18.0,17.0,2.0,7.0,7.0,7.0,7.99
3565,33.0,26.0,42300.0,0.0,12.0,15.0,0.0,14.0,4.0,10.0,6.13
3566,40.0,1.0,37800.0,7.0,12.0,7.0,2.0,5.0,1.0,3.0,7.32
3567,25.0,6.0,27680.0,0.0,22.0,5.0,0.0,4.0,1.0,1.0,8.02
3568,30.0,9.0,90710.0,0.0,19.0,12.0,2.0,11.0,5.0,7.0,9.19
3569,42.0,8.0,106480.0,3.0,13.0,20.0,1.0,1.0,0.0,0.0,9.46
3570,35.0,1.0,136100.0,4.0,22.0,16.0,4.0,13.0,4.0,12.0,9.81
3571,27.0,7.0,34080.0,1.0,24.0,9.0,2.0,9.0,6.0,8.0,9.16
3572,54.0,9.0,29830.0,7.0,14.0,33.0,2.0,5.0,1.0,4.0,6.28
3573,44.0,4.0,76320.0,1.0,21.0,10.0,3.0,10.0,7.0,7.0,6.01
3574,19.0,2.0,98240.0,1.0,18.0,1.0,2.0,1.0,0.0,0.0,8.41
3575,29.0,19.0,99500.0,1.0,20.0,3.0,3.0,3.0,1.0,2.0,7.38
3576,54.0,9.0,20930.0,3.0,19.0,36.0,2.0,10.0,0.0,9.0,7.7
3577,31.0,21.0,99800.0,1.0,12.0,6.0,1.0,6.0,0.0,1.0,8.62
3578,31.0,24.0,38940.0,1.0,12.0,10.0,3.0,10.0,1.0,8.0,7.31
3579,59.0,3.0,40510.0,5.0,16.0,13.0,3.0,6.0,0.0,5.0,7.38
3580,43.0,11.0,168350.0,3.0,17.0,25.0,3.0,8.0,0.0,7.0,6.57
3581,49.0,14.0,62300.0,2.0,14.0,23.0,2.0,1.0,0.0,0.0,6.68
3582,36.0,5.0,47170.0,1.0,19.0,12.0,3.0,11.0,0.0,7.0,6.06
3583,48.0,1.0,132370.0,5.0,13.0,7.0,2.0,1.0,0.0,0.0,6.08
3584,27.0,6.0,37550.0,1.0,19.0,5.0,2.0,5.0,0.0,3.0,7.99
3585,29.0,17.0,65820.0,1.0,19.0,6.0,3.0,6.0,1.0,0.0,8.77
3586,48.0,1.0,74060.0,6.0,14.0,25.0,2.0,1.0,0.0,0.0,6.17
3587,29.0,3.0,48050.0,3.0,16.0,9.0,2.0,7.0,1.0,7.0,6.87
3588,34.0,9.0,27410.0,0.0,15.0,2.0,3.0,1.0,0.0,0.0,6.0
3589,44.0,4.0,42620.0,7.0,18.0,26.0,2.0,22.0,3.0,10.0,7.02
3590,33.0,8.0,161840.0,0.0,13.0,10.0,2.0,9.0,0.0,8.0,10.97
3591,19.0,2.0,115570.0,1.0,22.0,1.0,0.0,1.0,0.0,1.0,10.77
3592,23.0,2.0,18780.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,7.48
3593,25.0,1.0,109320.0,1.0,11.0,1.0,3.0,1.0,1.0,0.0,9.22
3594,26.0,9.0,68110.0,1.0,11.0,8.0,4.0,8.0,2.0,2.0,8.7
3595,45.0,12.0,43060.0,2.0,11.0,26.0,3.0,24.0,1.0,11.0,9.92
3596,55.0,27.0,48590.0,1.0,24.0,34.0,3.0,33.0,15.0,0.0,9.59
3597,21.0,20.0,53370.0,1.0,14.0,2.0,2.0,2.0,2.0,2.0,7.57
3598,46.0,1.0,23400.0,2.0,13.0,26.0,2.0,11.0,0.0,8.0,6.89
3599,34.0,13.0,74910.0,0.0,14.0,4.0,3.0,3.0,0.0,2.0,8.9
3600,51.0,14.0,105270.0,4.0,14.0,31.0,3.0,29.0,11.0,10.0,11.02
3601,59.0,4.0,165950.0,6.0,21.0,25.0,2.0,9.0,5.0,4.0,6.61
3602,34.0,14.0,88340.0,4.0,13.0,15.0,1.0,11.0,5.0,10.0,6.78
3603,28.0,2.0,55770.0,0.0,19.0,5.0,3.0,4.0,0.0,2.0,10.41
3604,44.0,3.0,47070.0,1.0,17.0,26.0,4.0,25.0,14.0,13.0,7.8
3605,34.0,1.0,24000.0,4.0,18.0,14.0,3.0,10.0,1.0,8.0,7.5
3606,35.0,9.0,98240.0,0.0,19.0,4.0,2.0,3.0,2.0,2.0,10.49
3607,42.0,23.0,64470.0,6.0,13.0,18.0,3.0,1.0,0.0,0.0,9.39
3608,43.0,7.0,195020.0,3.0,18.0,23.0,3.0,21.0,15.0,17.0,6.4
3609,36.0,2.0,27250.0,9.0,21.0,18.0,4.0,16.0,5.0,12.0,10.61
3610,44.0,21.0,62720.0,1.0,19.0,10.0,3.0,10.0,0.0,5.0,6.0
3611,28.0,2.0,21270.0,1.0,14.0,2.0,3.0,2.0,2.0,2.0,9.69
3612,51.0,21.0,182000.0,0.0,17.0,8.0,3.0,7.0,7.0,7.0,6.99
3613,30.0,2.0,20960.0,7.0,11.0,10.0,2.0,8.0,1.0,7.0,9.52
3614,29.0,29.0,28860.0,3.0,13.0,10.0,4.0,7.0,7.0,7.0,8.42
3615,28.0,1.0,20330.0,2.0,15.0,5.0,5.0,3.0,1.0,2.0,6.85
3616,25.0,18.0,36220.0,1.0,25.0,2.0,0.0,2.0,2.0,1.0,8.02
3617,32.0,10.0,42330.0,1.0,11.0,10.0,5.0,10.0,0.0,8.0,6.81
3618,45.0,19.0,36810.0,3.0,17.0,22.0,2.0,0.0,0.0,0.0,6.01
3619,39.0,29.0,54600.0,6.0,13.0,21.0,3.0,19.0,15.0,2.0,8.41
3620,58.0,27.0,21870.0,1.0,18.0,2.0,1.0,2.0,2.0,2.0,6.0
3621,32.0,5.0,96020.0,1.0,13.0,10.0,3.0,10.0,1.0,1.0,6.47
3622,39.0,18.0,28360.0,0.0,20.0,6.0,3.0,5.0,0.0,3.0,7.71
3623,30.0,9.0,40890.0,0.0,18.0,10.0,2.0,9.0,6.0,7.0,6.2
3624,36.0,1.0,166270.0,3.0,12.0,10.0,5.0,7.0,1.0,7.0,6.69
3625,46.0,4.0,26190.0,6.0,12.0,10.0,3.0,7.0,5.0,7.0,7.7
3626,28.0,1.0,56790.0,0.0,13.0,10.0,2.0,9.0,7.0,5.0,8.0
3627,50.0,20.0,154020.0,4.0,21.0,25.0,3.0,3.0,1.0,2.0,10.39
3628,40.0,8.0,59850.0,2.0,13.0,9.0,1.0,5.0,1.0,0.0,9.79
3629,52.0,3.0,25790.0,9.0,19.0,10.0,1.0,8.0,7.0,7.0,10.05
3630,30.0,6.0,30410.0,1.0,11.0,9.0,2.0,9.0,0.0,8.0,10.37
3631,39.0,26.0,34470.0,0.0,14.0,9.0,5.0,8.0,1.0,7.0,5.98
3632,31.0,1.0,195130.0,1.0,12.0,10.0,1.0,10.0,9.0,6.0,10.11
3633,41.0,6.0,27730.0,1.0,11.0,19.0,3.0,19.0,11.0,9.0,7.8
3634,31.0,3.0,71040.0,1.0,14.0,3.0,3.0,3.0,2.0,2.0,9.08
3635,44.0,5.0,63220.0,4.0,11.0,10.0,2.0,3.0,1.0,2.0,6.03
3636,42.0,4.0,20830.0,0.0,12.0,21.0,3.0,20.0,2.0,10.0,9.7
3637,55.0,11.0,83810.0,4.0,15.0,23.0,3.0,19.0,9.0,11.0,6.59
3638,56.0,3.0,26910.0,6.0,16.0,36.0,6.0,7.0,7.0,7.0,7.95
3639,40.0,1.0,42860.0,9.0,15.0,6.0,6.0,4.0,0.0,0.0,7.24
3640,34.0,3.0,26590.0,0.0,24.0,10.0,2.0,9.0,1.0,6.0,7.41
3641,40.0,4.0,94340.0,1.0,13.0,9.0,3.0,9.0,8.0,8.0,6.01
3642,41.0,1.0,55610.0,0.0,11.0,10.0,2.0,9.0,1.0,7.0,7.69
3643,35.0,1.0,66460.0,1.0,13.0,9.0,2.0,9.0,1.0,1.0,9.54
3644,51.0,18.0,77250.0,1.0,13.0,33.0,2.0,33.0,0.0,10.0,9.52
3645,38.0,2.0,107250.0,3.0,18.0,11.0,5.0,7.0,1.0,7.0,6.6
3646,34.0,4.0,88470.0,1.0,16.0,10.0,3.0,10.0,9.0,6.0,7.22
3647,25.0,6.0,20450.0,3.0,19.0,7.0,3.0,3.0,1.0,2.0,6.36
3648,58.0,1.0,10090.0,7.0,13.0,31.0,3.0,10.0,5.0,9.0,8.51
3649,40.0,14.0,33480.0,3.0,22.0,7.0,2.0,4.0,0.0,3.0,6.07
3650,36.0,16.0,12810.0,2.0,11.0,17.0,2.0,15.0,6.0,13.0,6.13
3651,48.0,2.0,28190.0,1.0,20.0,11.0,2.0,10.0,0.0,8.0,7.62
3652,27.0,2.0,48510.0,8.0,18.0,5.0,2.0,1.0,0.0,0.0,7.09
3653,51.0,4.0,40280.0,3.0,14.0,29.0,3.0,5.0,0.0,3.0,7.49
3654,18.0,1.0,27200.0,1.0,22.0,0.0,2.0,0.0,0.0,0.0,7.89
3655,35.0,1.0,81200.0,0.0,13.0,10.0,2.0,9.0,0.0,0.0,7.24
3656,27.0,26.0,46470.0,3.0,17.0,8.0,3.0,6.0,0.0,0.0,7.42
3657,55.0,19.0,46800.0,6.0,14.0,24.0,0.0,19.0,3.0,8.0,8.67
3658,56.0,24.0,32210.0,4.0,15.0,33.0,2.0,19.0,15.0,9.0,10.39
3659,34.0,1.0,86210.0,1.0,17.0,5.0,1.0,5.0,0.0,0.0,6.38
3660,40.0,3.0,45770.0,5.0,11.0,15.0,3.0,12.0,11.0,8.0,6.53
3661,34.0,5.0,45530.0,4.0,18.0,10.0,2.0,8.0,7.0,7.0,7.18
3662,31.0,2.0,53960.0,7.0,17.0,3.0,2.0,1.0,0.0,0.0,7.71
3663,35.0,1.0,67960.0,0.0,13.0,5.0,2.0,4.0,3.0,2.0,9.08
3664,38.0,7.0,76250.0,1.0,15.0,4.0,2.0,4.0,0.0,3.0,6.45
3665,34.0,10.0,74120.0,1.0,24.0,14.0,4.0,14.0,4.0,11.0,7.9
3666,28.0,2.0,111590.0,1.0,12.0,5.0,2.0,5.0,0.0,4.0,6.68
3667,31.0,15.0,49600.0,1.0,15.0,10.0,3.0,10.0,6.0,7.0,10.9
3668,39.0,17.0,104750.0,3.0,11.0,8.0,3.0,5.0,1.0,4.0,10.29
3669,51.0,20.0,148140.0,2.0,11.0,14.0,2.0,4.0,3.0,2.0,7.07
3670,41.0,1.0,191410.0,3.0,12.0,12.0,2.0,6.0,3.0,3.0,10.69
3671,37.0,2.0,54050.0,7.0,15.0,8.0,3.0,6.0,1.0,3.0,10.4
3672,33.0,2.0,87930.0,6.0,17.0,8.0,2.0,5.0,1.0,2.0,7.78
3673,32.0,1.0,191890.0,0.0,12.0,4.0,3.0,3.0,1.0,2.0,10.38
3674,39.0,29.0,38750.0,3.0,15.0,13.0,3.0,6.0,0.0,5.0,6.59
3675,25.0,7.0,22160.0,2.0,13.0,6.0,2.0,3.0,1.0,2.0,7.19
3676,52.0,2.0,117130.0,2.0,14.0,24.0,2.0,5.0,0.0,2.0,9.14
3677,43.0,2.0,78610.0,1.0,14.0,20.0,1.0,20.0,1.0,8.0,9.66
3678,27.0,2.0,37080.0,1.0,16.0,6.0,2.0,6.0,4.0,4.0,10.3
3679,27.0,2.0,137700.0,1.0,18.0,8.0,3.0,8.0,7.0,7.0,10.01
3680,26.0,2.0,53040.0,0.0,20.0,5.0,2.0,4.0,1.0,1.0,6.28
3681,42.0,23.0,26420.0,0.0,13.0,21.0,3.0,20.0,0.0,9.0,6.15
3682,52.0,5.0,27590.0,9.0,18.0,12.0,6.0,5.0,0.0,4.0,6.48
3683,37.0,20.0,68040.0,4.0,13.0,8.0,1.0,3.0,0.0,2.0,7.52
3684,35.0,6.0,61420.0,2.0,15.0,10.0,2.0,2.0,2.0,2.0,7.72
3685,25.0,1.0,25000.0,4.0,14.0,7.0,2.0,3.0,0.0,2.0,8.01
3686,26.0,29.0,63890.0,0.0,22.0,8.0,2.0,7.0,0.0,7.0,6.81
3687,29.0,9.0,111030.0,1.0,12.0,10.0,5.0,10.0,0.0,9.0,6.22
3688,49.0,6.0,23420.0,3.0,18.0,20.0,2.0,4.0,1.0,3.0,7.15
3689,29.0,3.0,68110.0,0.0,15.0,9.0,2.0,8.0,7.0,7.0,8.61
3690,54.0,1.0,22970.0,6.0,18.0,29.0,2.0,20.0,12.0,7.0,6.21
3691,58.0,22.0,24500.0,3.0,12.0,32.0,2.0,9.0,1.0,5.0,10.57
3692,55.0,7.0,50930.0,2.0,16.0,31.0,3.0,7.0,0.0,0.0,7.5
3693,36.0,1.0,53090.0,3.0,13.0,15.0,5.0,5.0,0.0,1.0,9.38
3694,31.0,4.0,30570.0,1.0,19.0,1.0,3.0,1.0,0.0,0.0,7.27
3695,30.0,3.0,51210.0,7.0,13.0,8.0,4.0,3.0,0.0,2.0,7.47
3696,31.0,1.0,168560.0,3.0,12.0,9.0,3.0,3.0,1.0,0.0,7.29
3697,34.0,2.0,26860.0,5.0,11.0,10.0,3.0,4.0,1.0,3.0,7.61
3698,31.0,20.0,61800.0,1.0,14.0,1.0,2.0,1.0,0.0,0.0,8.01
3699,27.0,11.0,66320.0,0.0,16.0,6.0,3.0,5.0,1.0,4.0,7.17
3700,36.0,1.0,35050.0,1.0,12.0,10.0,2.0,10.0,1.0,8.0,6.29
3701,36.0,24.0,63970.0,4.0,14.0,11.0,3.0,3.0,0.0,2.0,7.27
3702,47.0,23.0,62740.0,7.0,14.0,17.0,0.0,6.0,1.0,2.0,7.82
3703,25.0,16.0,198590.0,3.0,19.0,6.0,3.0,3.0,2.0,2.0,7.22
3704,37.0,8.0,75870.0,0.0,22.0,7.0,5.0,6.0,1.0,3.0,7.58
3705,56.0,10.0,42580.0,2.0,16.0,5.0,2.0,3.0,1.0,0.0,6.63
3706,47.0,3.0,43640.0,3.0,11.0,26.0,3.0,20.0,5.0,6.0,6.33
3707,24.0,5.0,43350.0,1.0,15.0,5.0,5.0,5.0,0.0,3.0,9.71
3708,32.0,4.0,53260.0,4.0,14.0,7.0,2.0,4.0,0.0,3.0,7.52
3709,34.0,9.0,32800.0,5.0,13.0,7.0,3.0,5.0,0.0,2.0,6.11
3710,41.0,26.0,54850.0,2.0,17.0,7.0,2.0,4.0,0.0,3.0,10.51
3711,40.0,3.0,43420.0,3.0,11.0,11.0,6.0,8.0,0.0,7.0,6.4
3712,31.0,16.0,27820.0,1.0,19.0,13.0,5.0,13.0,9.0,9.0,6.69
3713,46.0,18.0,59800.0,4.0,11.0,28.0,2.0,7.0,4.0,3.0,6.69
3714,39.0,2.0,43810.0,2.0,15.0,11.0,1.0,1.0,0.0,0.0,9.37
3715,31.0,2.0,25720.0,1.0,13.0,10.0,3.0,10.0,4.0,7.0,6.81
3716,45.0,10.0,38330.0,2.0,14.0,24.0,1.0,7.0,0.0,7.0,10.47
3717,31.0,16.0,42440.0,9.0,13.0,8.0,3.0,3.0,0.0,2.0,6.68
3718,31.0,7.0,65000.0,6.0,23.0,7.0,5.0,2.0,2.0,2.0,10.28
3719,45.0,1.0,184300.0,4.0,12.0,10.0,5.0,3.0,1.0,2.0,10.61
3720,48.0,24.0,16010.0,4.0,12.0,15.0,3.0,2.0,2.0,2.0,7.08
3721,34.0,7.0,26940.0,1.0,16.0,2.0,3.0,2.0,2.0,2.0,7.41
3722,40.0,25.0,31490.0,2.0,15.0,16.0,1.0,9.0,4.0,8.0,8.01
3723,28.0,1.0,176390.0,0.0,13.0,6.0,0.0,5.0,1.0,3.0,6.5
3724,44.0,5.0,23190.0,3.0,18.0,7.0,4.0,5.0,0.0,3.0,6.6
3725,53.0,2.0,116910.0,4.0,20.0,35.0,2.0,9.0,8.0,8.0,6.87
3726,49.0,7.0,53240.0,2.0,19.0,20.0,2.0,3.0,1.0,2.0,6.82
3727,40.0,2.0,167520.0,2.0,18.0,8.0,3.0,3.0,1.0,2.0,6.47
3728,44.0,5.0,52280.0,1.0,13.0,6.0,2.0,5.0,1.0,3.0,6.89
3729,33.0,10.0,27000.0,0.0,14.0,5.0,2.0,4.0,0.0,3.0,7.33
3730,34.0,10.0,192460.0,3.0,15.0,15.0,5.0,13.0,3.0,12.0,6.88
3731,30.0,1.0,25060.0,8.0,22.0,4.0,3.0,2.0,2.0,2.0,6.12
3732,42.0,8.0,60620.0,1.0,22.0,12.0,2.0,12.0,5.0,8.0,7.28
3733,44.0,5.0,43820.0,7.0,16.0,11.0,2.0,1.0,0.0,0.0,7.58
3734,30.0,8.0,21430.0,1.0,17.0,1.0,2.0,1.0,0.0,0.0,6.11
3735,57.0,2.0,61620.0,0.0,14.0,13.0,5.0,12.0,2.0,8.0,7.55
3736,49.0,7.0,50940.0,3.0,15.0,29.0,5.0,8.0,0.0,7.0,6.9
3737,34.0,2.0,68770.0,7.0,20.0,16.0,3.0,14.0,6.0,9.0,6.36
3738,28.0,2.0,22740.0,3.0,20.0,5.0,5.0,3.0,1.0,2.0,6.48
3739,29.0,28.0,44340.0,5.0,17.0,7.0,1.0,5.0,0.0,0.0,7.8
3740,34.0,7.0,62880.0,0.0,15.0,16.0,2.0,15.0,10.0,10.0,8.52
3741,35.0,7.0,25530.0,1.0,14.0,1.0,4.0,1.0,0.0,0.0,6.58
3742,24.0,3.0,76540.0,2.0,17.0,4.0,3.0,0.0,0.0,0.0,8.49
3743,24.0,10.0,51600.0,1.0,17.0,1.0,3.0,1.0,0.0,0.0,7.41
3744,44.0,5.0,171590.0,5.0,22.0,16.0,1.0,2.0,2.0,2.0,10.31
3745,29.0,10.0,128080.0,1.0,13.0,10.0,6.0,10.0,0.0,4.0,7.0
3746,30.0,1.0,102210.0,0.0,19.0,6.0,2.0,5.0,1.0,3.0,6.14
3747,55.0,20.0,47790.0,0.0,14.0,4.0,6.0,3.0,1.0,2.0,10.67
3748,33.0,7.0,37370.0,8.0,22.0,8.0,2.0,5.0,0.0,2.0,7.87
3749,47.0,8.0,23660.0,3.0,17.0,11.0,5.0,5.0,1.0,2.0,10.87
3750,28.0,1.0,17060.0,7.0,12.0,8.0,3.0,0.0,0.0,0.0,7.6
3751,28.0,8.0,163070.0,1.0,16.0,1.0,3.0,1.0,0.0,0.0,6.12
3752,28.0,9.0,59330.0,0.0,11.0,5.0,3.0,4.0,1.0,3.0,7.01
3753,49.0,5.0,34240.0,4.0,11.0,10.0,3.0,3.0,1.0,2.0,6.39
3754,29.0,8.0,40370.0,0.0,14.0,4.0,2.0,3.0,0.0,2.0,7.13
3755,28.0,5.0,25590.0,1.0,11.0,8.0,3.0,8.0,1.0,7.0,5.98
3756,33.0,15.0,62010.0,2.0,15.0,14.0,2.0,0.0,0.0,0.0,8.46
3757,32.0,7.0,44030.0,2.0,20.0,10.0,3.0,5.0,0.0,0.0,7.39
3758,54.0,10.0,37610.0,3.0,12.0,26.0,3.0,14.0,1.0,12.0,6.99
3759,29.0,5.0,109340.0,6.0,17.0,11.0,2.0,9.0,0.0,7.0,6.53
3760,44.0,26.0,107610.0,3.0,11.0,24.0,5.0,20.0,14.0,17.0,7.91
3761,39.0,6.0,51750.0,4.0,17.0,9.0,2.0,2.0,2.0,2.0,7.07
3762,46.0,4.0,138260.0,8.0,11.0,23.0,1.0,13.0,5.0,1.0,7.02
3763,35.0,23.0,63340.0,1.0,14.0,11.0,2.0,11.0,3.0,3.0,6.17
3764,23.0,2.0,49360.0,0.0,19.0,5.0,2.0,4.0,1.0,2.0,7.7
3765,40.0,2.0,47750.0,3.0,15.0,15.0,3.0,5.0,1.0,0.0,7.6
3766,34.0,2.0,28180.0,1.0,13.0,10.0,2.0,10.0,8.0,6.0,10.3
3767,31.0,29.0,25150.0,1.0,14.0,7.0,3.0,7.0,7.0,7.0,6.39
3768,50.0,6.0,23420.0,1.0,12.0,32.0,2.0,32.0,13.0,9.0,9.99
3769,34.0,25.0,41940.0,0.0,17.0,12.0,3.0,11.0,5.0,7.0,10.51
3770,42.0,1.0,106850.0,4.0,11.0,4.0,2.0,1.0,0.0,0.0,6.59
3771,37.0,2.0,20220.0,1.0,12.0,10.0,1.0,10.0,3.0,7.0,7.99
3772,29.0,1.0,23140.0,3.0,13.0,9.0,5.0,7.0,0.0,7.0,6.19
3773,33.0,1.0,42560.0,1.0,13.0,5.0,1.0,5.0,0.0,2.0,7.2
3774,45.0,3.0,35800.0,4.0,20.0,8.0,1.0,5.0,0.0,3.0,6.03
3775,42.0,1.0,31620.0,2.0,17.0,24.0,1.0,20.0,13.0,9.0,8.1
3776,40.0,10.0,65240.0,0.0,13.0,9.0,2.0,8.0,7.0,1.0,6.28
3777,33.0,9.0,28990.0,1.0,17.0,15.0,3.0,15.0,5.0,7.0,10.62
3778,40.0,5.0,52310.0,1.0,12.0,21.0,4.0,21.0,7.0,7.0,8.4
3779,24.0,10.0,23560.0,0.0,13.0,2.0,5.0,1.0,0.0,0.0,6.09
3780,40.0,7.0,28000.0,3.0,12.0,8.0,0.0,2.0,2.0,2.0,8.41
3781,45.0,4.0,118360.0,1.0,22.0,10.0,2.0,10.0,7.0,7.0,6.61
3782,35.0,10.0,109030.0,0.0,11.0,6.0,3.0,5.0,4.0,2.0,7.81
3783,32.0,22.0,29730.0,3.0,22.0,12.0,0.0,7.0,2.0,5.0,7.3
3784,36.0,9.0,142750.0,3.0,18.0,7.0,5.0,3.0,1.0,2.0,9.1
3785,48.0,12.0,55620.0,8.0,13.0,18.0,2.0,8.0,7.0,7.0,7.91
3786,29.0,23.0,45370.0,6.0,18.0,5.0,5.0,1.0,0.0,0.0,7.81
3787,33.0,9.0,76420.0,2.0,20.0,8.0,2.0,2.0,2.0,2.0,7.12
3788,30.0,1.0,179240.0,1.0,13.0,10.0,2.0,10.0,6.0,7.0,7.42
3789,38.0,9.0,52040.0,3.0,13.0,10.0,2.0,6.0,1.0,2.0,6.91
3790,35.0,7.0,22770.0,1.0,12.0,3.0,2.0,3.0,1.0,2.0,6.8
3791,30.0,14.0,27950.0,3.0,13.0,9.0,4.0,4.0,1.0,3.0,6.51
3792,35.0,2.0,25320.0,1.0,13.0,1.0,2.0,1.0,0.0,0.0,9.71
