EmployeeID,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,mean_time,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,StockOptionLevel,resignationReason,retirementType
3448,38.0,9.0,26950.0,3.0,14.0,8.0,4.0,2.0,2.0,2.0,7.59,Travel_Frequently,Sales,4,Medical,Male,2,Research Scientist,Married,1,3,3.0,3.0,3.0,1,Others,Resignation
3449,50.0,5.0,118780.0,2.0,13.0,29.0,2.0,8.0,7.0,7.0,9.58,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Sales Executive,Married,3,3,2.0,3.0,2.0,1,Others,Resignation
3450,37.0,1.0,170680.0,3.0,23.0,8.0,6.0,4.0,0.0,1.0,7.28,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Laboratory Technician,Single,3,4,4.0,2.0,2.0,0,Others,Resignation
3451,40.0,2.0,24550.0,1.0,15.0,8.0,2.0,7.0,7.0,5.0,6.09,Travel_Rarely,Human Resources,3,Medical,Male,5,Sales Executive,Married,3,3,3.0,1.0,2.0,1,Others,Resignation
3452,26.0,3.0,139640.0,1.0,11.0,5.0,1.0,5.0,1.0,3.0,7.71,Travel_Frequently,Research & Development,3,Medical,Male,2,Laboratory Technician,Divorced,2,3,1.0,3.0,3.0,2,Others,Resignation
3453,46.0,2.0,49410.0,9.0,13.0,23.0,2.0,2.0,2.0,2.0,7.38,Travel_Rarely,Research & Development,1,Medical,Female,3,Research Scientist,Divorced,2,3,4.0,4.0,3.0,2,Others,Resignation
3454,54.0,5.0,24780.0,6.0,11.0,13.0,0.0,9.0,7.0,0.0,7.61,Travel_Rarely,Research & Development,3,Medical,Female,2,Manufacturing Director,Married,3,3,3.0,3.0,3.0,0,Others,Resignation
3455,56.0,1.0,52280.0,2.0,11.0,18.0,4.0,5.0,0.0,3.0,6.92,Travel_Frequently,Research & Development,2,Life Sciences,Female,2,Manufacturing Director,Married,3,3,1.0,3.0,3.0,0,Others,Resignation
3456,36.0,4.0,44780.0,0.0,18.0,15.0,3.0,14.0,7.0,8.0,6.63,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Human Resources,Single,3,3,4.0,4.0,2.0,1,Others,Resignation
3457,55.0,2.0,75470.0,7.0,16.0,31.0,2.0,9.0,6.0,2.0,6.1,Non-Travel,Research & Development,3,Medical,Female,2,Manager,Single,2,3,3.0,1.0,4.0,0,Others,Resignation
3458,43.0,25.0,50550.0,5.0,22.0,18.0,2.0,1.0,0.0,0.0,7.89,Travel_Rarely,Sales,2,Life Sciences,Male,3,Research Scientist,Divorced,2,4,3.0,4.0,3.0,0,Others,Resignation
3459,20.0,8.0,34640.0,1.0,20.0,2.0,3.0,2.0,0.0,2.0,9.08,Travel_Frequently,Sales,3,Marketing,Male,3,Sales Executive,Single,2,4,4.0,4.0,3.0,0,Others,Resignation
3460,21.0,1.0,57750.0,1.0,18.0,1.0,2.0,1.0,1.0,0.0,6.6,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Manager,Single,3,3,3.0,1.0,2.0,0,Stress,Resignation
3461,46.0,12.0,89430.0,8.0,12.0,19.0,6.0,16.0,1.0,7.0,10.99,Travel_Rarely,Sales,3,Marketing,Female,3,Healthcare Representative,Divorced,3,3,4.0,1.0,3.0,1,Others,Resignation
3462,51.0,23.0,192720.0,9.0,20.0,18.0,2.0,10.0,2.0,7.0,8.7,Travel_Rarely,Sales,3,Medical,Female,2,Research Scientist,Married,3,4,1.0,3.0,4.0,0,Stress,Resignation
3463,28.0,19.0,52380.0,1.0,17.0,10.0,4.0,10.0,1.0,9.0,7.38,Non-Travel,Research & Development,4,Life Sciences,Female,4,Laboratory Technician,Single,2,3,2.0,1.0,2.0,1,Others,Resignation
3464,26.0,5.0,46820.0,1.0,11.0,6.0,3.0,5.0,1.0,3.0,7.52,Travel_Rarely,Research & Development,4,Medical,Female,2,Sales Executive,Married,1,3,1.0,1.0,3.0,1,Others,Resignation
3465,30.0,8.0,183000.0,0.0,14.0,7.0,6.0,6.0,0.0,2.0,6.19,Travel_Rarely,Research & Development,3,Medical,Female,1,Sales Executive,Married,3,3,3.0,1.0,2.0,0,Others,Resignation
3466,41.0,1.0,52570.0,1.0,14.0,10.0,2.0,10.0,0.0,8.0,7.91,Travel_Rarely,Sales,4,Life Sciences,Female,1,Research Director,Married,4,3,2.0,3.0,3.0,0,Others,Resignation
3467,38.0,5.0,63490.0,0.0,11.0,20.0,3.0,19.0,1.0,9.0,7.32,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Sales Executive,Married,3,3,3.0,3.0,2.0,0,Others,Resignation
3468,40.0,1.0,48690.0,4.0,12.0,14.0,2.0,11.0,11.0,1.0,7.9,Travel_Rarely,Sales,4,Marketing,Male,1,Sales Executive,Married,3,3,1.0,4.0,3.0,0,Others,Resignation
3469,27.0,11.0,99850.0,1.0,14.0,3.0,3.0,3.0,1.0,2.0,7.99,Non-Travel,Sales,3,Technical Degree,Female,2,Laboratory Technician,Married,2,3,1.0,3.0,3.0,1,Others,Resignation
3470,55.0,23.0,36970.0,3.0,13.0,23.0,1.0,3.0,1.0,2.0,6.68,Travel_Frequently,Research & Development,5,Life Sciences,Male,3,Laboratory Technician,Married,3,3,4.0,2.0,3.0,1,Others,Resignation
3471,28.0,1.0,74570.0,3.0,11.0,10.0,1.0,8.0,1.0,7.0,6.56,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Healthcare Representative,Single,4,3,3.0,3.0,4.0,2,Others,Resignation
3472,44.0,18.0,21190.0,9.0,15.0,24.0,3.0,20.0,3.0,6.0,6.18,Travel_Rarely,Research & Development,4,Life Sciences,Female,2,Sales Executive,Married,3,3,2.0,1.0,3.0,0,Others,Resignation
3473,33.0,23.0,39830.0,4.0,12.0,9.0,3.0,3.0,1.0,2.0,6.36,Travel_Rarely,Sales,4,Marketing,Female,4,Sales Executive,Divorced,3,3,4.0,4.0,3.0,0,Others,Resignation
3474,35.0,7.0,61180.0,0.0,21.0,9.0,3.0,8.0,4.0,7.0,9.82,Travel_Rarely,Sales,4,Life Sciences,Male,3,Sales Representative,Single,2,4,4.0,1.0,3.0,1,Salary,Resignation
3475,33.0,1.0,62140.0,1.0,19.0,14.0,3.0,13.0,3.0,8.0,7.78,Travel_Frequently,Research & Development,2,Life Sciences,Female,1,Sales Executive,Single,3,3,1.0,3.0,3.0,2,Salary,Resignation
3476,28.0,1.0,63470.0,1.0,15.0,4.0,2.0,4.0,2.0,2.0,6.73,Travel_Rarely,Human Resources,1,Human Resources,Male,2,Research Scientist,Divorced,3,3,1.0,3.0,2.0,1,Others,Resignation
3477,34.0,29.0,115100.0,0.0,14.0,7.0,5.0,6.0,0.0,4.0,6.67,Travel_Frequently,Sales,4,Marketing,Male,1,Research Scientist,Single,3,3,1.0,4.0,2.0,1,Others,Resignation
3478,37.0,7.0,71430.0,2.0,21.0,8.0,6.0,1.0,0.0,0.0,10.62,Travel_Rarely,Research & Development,4,Life Sciences,Male,4,Sales Executive,Divorced,2,4,4.0,4.0,3.0,0,Others,Resignation
3479,25.0,25.0,82680.0,1.0,12.0,7.0,3.0,7.0,5.0,6.0,10.94,Travel_Rarely,Human Resources,4,Human Resources,Female,2,Research Scientist,Married,2,3,4.0,4.0,4.0,0,Others,Resignation
3480,26.0,8.0,80950.0,1.0,15.0,1.0,3.0,1.0,0.0,0.0,7.83,Travel_Rarely,Sales,2,Marketing,Male,2,Sales Executive,Divorced,4,3,1.0,3.0,2.0,0,Salary,Resignation
3481,33.0,8.0,29040.0,4.0,13.0,5.0,2.0,2.0,2.0,2.0,10.2,Travel_Rarely,Research & Development,2,Life Sciences,Male,4,Manufacturing Director,Single,3,3,1.0,2.0,3.0,0,Others,Resignation
3482,42.0,11.0,60320.0,0.0,14.0,23.0,2.0,22.0,13.0,7.0,6.82,Travel_Rarely,Research & Development,1,Life Sciences,Male,4,Research Scientist,Married,2,3,4.0,1.0,3.0,0,Others,Resignation
3483,28.0,7.0,29760.0,1.0,14.0,1.0,3.0,1.0,0.0,0.0,6.3,Travel_Frequently,Research & Development,3,Life Sciences,Male,2,Manager,Divorced,3,3,1.0,2.0,3.0,0,Others,Fired
3484,50.0,1.0,159920.0,3.0,14.0,5.0,3.0,0.0,0.0,0.0,10.51,Travel_Frequently,Research & Development,4,Medical,Male,2,Research Scientist,Single,3,3,4.0,3.0,3.0,0,Others,Resignation
3485,33.0,9.0,46490.0,0.0,12.0,4.0,2.0,3.0,0.0,2.0,8.02,Travel_Frequently,Sales,3,Medical,Female,2,Research Scientist,Married,2,3,4.0,2.0,3.0,0,Others,Resignation
3486,34.0,1.0,26960.0,3.0,23.0,6.0,3.0,0.0,0.0,0.0,7.08,Non-Travel,Sales,1,Marketing,Female,2,Research Director,Married,3,4,3.0,4.0,3.0,0,Others,Resignation
3487,48.0,2.0,23700.0,2.0,11.0,27.0,3.0,5.0,2.0,1.0,6.17,Non-Travel,Sales,1,Life Sciences,Male,2,Sales Executive,Single,3,3,1.0,4.0,2.0,0,Others,Resignation
3488,45.0,1.0,125040.0,1.0,12.0,15.0,2.0,15.0,4.0,12.0,6.01,Non-Travel,Research & Development,3,Medical,Female,2,Human Resources,Married,3,3,2.0,3.0,3.0,1,Others,Resignation
3489,52.0,1.0,59740.0,7.0,18.0,18.0,6.0,8.0,4.0,0.0,7.99,Travel_Rarely,Sales,3,Life Sciences,Male,1,Sales Executive,Single,3,3,2.0,2.0,3.0,1,Others,Resignation
3490,38.0,6.0,47360.0,0.0,11.0,9.0,3.0,8.0,2.0,7.0,10.69,Travel_Rarely,Research & Development,2,Medical,Male,1,Research Scientist,Divorced,2,3,3.0,3.0,3.0,1,Others,Resignation
3491,29.0,8.0,52960.0,4.0,14.0,11.0,3.0,7.0,1.0,7.0,6.33,Travel_Rarely,Research & Development,3,Medical,Female,4,Research Scientist,Divorced,4,3,3.0,4.0,3.0,0,Others,Resignation
3492,28.0,1.0,67810.0,0.0,15.0,10.0,2.0,9.0,1.0,7.0,6.9,Travel_Rarely,Human Resources,3,Human Resources,Female,4,Laboratory Technician,Divorced,3,3,4.0,2.0,2.0,1,Others,Resignation
3493,46.0,6.0,21740.0,3.0,11.0,23.0,3.0,12.0,4.0,9.0,6.39,Travel_Rarely,Research & Development,4,Medical,Male,3,Sales Executive,Married,3,3,1.0,3.0,3.0,1,Others,Resignation
3494,38.0,7.0,66530.0,7.0,20.0,10.0,2.0,1.0,0.0,0.0,7.41,Travel_Rarely,Research & Development,4,Medical,Male,1,Sales Executive,Single,3,4,4.0,2.0,3.0,1,Others,Resignation
3495,43.0,5.0,96990.0,8.0,19.0,18.0,3.0,8.0,0.0,1.0,7.08,Travel_Frequently,Research & Development,3,Medical,Female,2,Laboratory Technician,Married,3,3,3.0,1.0,3.0,1,Others,Resignation
3496,39.0,1.0,67550.0,7.0,14.0,21.0,2.0,18.0,11.0,5.0,7.18,Travel_Frequently,Sales,3,Marketing,Male,2,Healthcare Representative,Divorced,3,3,1.0,4.0,3.0,1,Others,Resignation
3497,40.0,1.0,22130.0,1.0,17.0,21.0,4.0,20.0,4.0,9.0,6.02,Travel_Rarely,Research & Development,1,Life Sciences,Male,1,Healthcare Representative,Single,3,3,3.0,3.0,4.0,0,Others,Resignation
3498,21.0,1.0,26100.0,1.0,11.0,2.0,3.0,2.0,2.0,2.0,10.47,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Research Scientist,Single,2,3,4.0,2.0,4.0,1,Others,Resignation
3499,39.0,6.0,28510.0,9.0,15.0,9.0,2.0,5.0,0.0,3.0,6.19,Non-Travel,Research & Development,3,Life Sciences,Male,1,Laboratory Technician,Single,3,3,3.0,2.0,2.0,0,Others,Resignation
3500,36.0,1.0,34520.0,2.0,13.0,18.0,4.0,11.0,0.0,9.0,7.2,Non-Travel,Research & Development,3,Medical,Male,3,Sales Representative,Single,4,3,1.0,4.0,3.0,3,Others,Resignation
3501,31.0,7.0,52580.0,0.0,14.0,3.0,5.0,2.0,2.0,2.0,6.6,Travel_Frequently,Research & Development,3,Life Sciences,Male,1,Sales Executive,Married,3,3,3.0,4.0,3.0,3,Others,Resignation
3502,28.0,2.0,93550.0,0.0,11.0,6.0,4.0,5.0,0.0,4.0,7.49,Travel_Rarely,Sales,4,Marketing,Male,1,Sales Executive,Married,3,3,1.0,2.0,1.0,0,Others,Resignation
3503,35.0,9.0,104960.0,1.0,13.0,5.0,2.0,5.0,0.0,2.0,6.62,Travel_Frequently,Research & Development,2,Other,Female,1,Manufacturing Director,Divorced,3,3,4.0,4.0,3.0,1,Others,Resignation
3504,49.0,2.0,63800.0,6.0,23.0,22.0,1.0,9.0,2.0,3.0,7.22,Travel_Rarely,Sales,2,Medical,Female,1,Sales Executive,Married,2,4,4.0,2.0,3.0,1,Others,Resignation
3505,34.0,9.0,26570.0,2.0,13.0,5.0,3.0,3.0,0.0,2.0,7.98,Travel_Frequently,Sales,1,Technical Degree,Male,2,Sales Executive,Single,2,3,4.0,3.0,2.0,1,Others,Resignation
3506,29.0,1.0,27160.0,0.0,18.0,8.0,2.0,7.0,1.0,1.0,7.09,Travel_Frequently,Research & Development,4,Medical,Male,3,Research Scientist,Divorced,1,3,4.0,2.0,2.0,0,Others,Resignation
3507,42.0,21.0,22010.0,4.0,12.0,16.0,3.0,1.0,0.0,0.0,7.21,Travel_Rarely,Sales,2,Life Sciences,Female,1,Healthcare Representative,Single,4,3,2.0,4.0,3.0,1,Others,Resignation
3508,29.0,4.0,65400.0,1.0,22.0,10.0,2.0,10.0,1.0,2.0,10.9,Travel_Rarely,Sales,2,Other,Female,2,Healthcare Representative,Married,1,4,2.0,4.0,2.0,0,Others,Resignation
3509,38.0,1.0,38160.0,1.0,13.0,7.0,2.0,7.0,5.0,0.0,6.5,Travel_Rarely,Research & Development,3,Medical,Female,1,Human Resources,Married,2,3,3.0,3.0,4.0,2,Others,Resignation
3510,28.0,6.0,52530.0,1.0,15.0,3.0,2.0,3.0,0.0,2.0,10.68,Travel_Frequently,Sales,4,Life Sciences,Male,1,Manager,Divorced,3,3,3.0,3.0,3.0,0,Others,Resignation
3511,18.0,2.0,109650.0,1.0,18.0,0.0,5.0,0.0,0.0,0.0,7.01,Non-Travel,Research & Development,4,Medical,Male,3,Laboratory Technician,Single,4,3,3.0,3.0,3.0,0,Others,Resignation
3512,33.0,3.0,49360.0,0.0,14.0,6.0,2.0,5.0,0.0,3.0,8.99,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Sales Executive,Single,2,3,1.0,1.0,3.0,0,Others,Resignation
3513,41.0,4.0,25430.0,3.0,12.0,6.0,3.0,1.0,0.0,0.0,8.1,Travel_Rarely,Research & Development,2,Medical,Male,2,Research Scientist,Married,3,3,2.0,4.0,3.0,0,Others,Resignation
3514,31.0,10.0,53040.0,1.0,17.0,2.0,3.0,2.0,2.0,2.0,7.13,Travel_Frequently,Sales,3,Technical Degree,Female,1,Research Director,Married,4,3,3.0,3.0,2.0,0,Others,Resignation
3515,37.0,23.0,166590.0,7.0,16.0,9.0,2.0,6.0,1.0,3.0,7.97,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Manufacturing Director,Divorced,3,3,3.0,4.0,3.0,1,Others,Resignation
3516,27.0,6.0,42600.0,1.0,11.0,4.0,2.0,4.0,2.0,2.0,7.36,Travel_Rarely,Research & Development,2,Medical,Female,1,Healthcare Representative,Married,3,3,4.0,3.0,3.0,2,Others,Resignation
3517,34.0,1.0,24760.0,1.0,19.0,6.0,2.0,6.0,1.0,3.0,7.09,Travel_Rarely,Sales,1,Marketing,Female,2,Laboratory Technician,Married,3,3,2.0,3.0,2.0,0,Others,Resignation
3518,35.0,6.0,31020.0,1.0,13.0,6.0,3.0,5.0,1.0,4.0,6.8,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Laboratory Technician,Single,2,3,3.0,3.0,1.0,1,Others,Resignation
3519,29.0,6.0,22440.0,1.0,12.0,11.0,5.0,11.0,3.0,10.0,6.77,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Executive,Married,1,3,4.0,1.0,1.0,3,Stress,Resignation
3520,40.0,2.0,75960.0,9.0,11.0,20.0,0.0,18.0,2.0,13.0,6.72,Travel_Frequently,Research & Development,4,Medical,Male,4,Human Resources,Single,1,3,2.0,3.0,2.0,0,Others,Resignation
3521,42.0,2.0,22850.0,0.0,16.0,22.0,3.0,21.0,13.0,14.0,8.05,Travel_Frequently,Sales,4,Life Sciences,Male,1,Laboratory Technician,Single,1,3,3.0,1.0,2.0,0,Salary,Resignation
3522,42.0,1.0,30340.0,7.0,21.0,9.0,3.0,6.0,1.0,5.0,7.71,Travel_Rarely,Research & Development,2,Life Sciences,Male,4,Laboratory Technician,Single,2,4,2.0,1.0,4.0,1,Others,Resignation
3523,35.0,5.0,57150.0,6.0,24.0,10.0,0.0,8.0,1.0,7.0,7.12,Travel_Rarely,Research & Development,3,Medical,Male,1,Healthcare Representative,Married,3,4,4.0,3.0,3.0,2,Others,Resignation
3524,24.0,7.0,25760.0,8.0,17.0,6.0,3.0,4.0,1.0,2.0,7.94,Travel_Rarely,Sales,4,Life Sciences,Female,1,Laboratory Technician,Single,3,3,4.0,2.0,3.0,3,Others,Resignation
3525,28.0,15.0,41970.0,1.0,13.0,1.0,3.0,1.0,0.0,0.0,10.34,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Sales Executive,Married,1,3,3.0,4.0,2.0,0,Stress,Resignation
3526,26.0,1.0,143360.0,1.0,21.0,8.0,3.0,8.0,0.0,7.0,7.47,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Sales Representative,Married,3,4,1.0,4.0,3.0,1,Others,Resignation
3527,30.0,7.0,34480.0,1.0,11.0,10.0,3.0,10.0,1.0,4.0,7.69,Travel_Rarely,Research & Development,2,Life Sciences,Female,1,Manufacturing Director,Married,3,3,3.0,4.0,3.0,0,Others,Resignation
3528,40.0,26.0,194060.0,3.0,20.0,16.0,2.0,1.0,0.0,0.0,10.46,Travel_Frequently,Research & Development,4,Life Sciences,Male,2,Research Scientist,Married,3,4,3.0,4.0,1.0,3,Others,Resignation
3529,35.0,18.0,65380.0,2.0,16.0,15.0,3.0,7.0,6.0,4.0,6.91,Travel_Rarely,Research & Development,5,Medical,Female,2,Research Scientist,Divorced,3,3,3.0,2.0,4.0,1,Others,Resignation
3530,34.0,6.0,43060.0,0.0,11.0,14.0,2.0,13.0,4.0,9.0,7.52,Travel_Frequently,Research & Development,2,Life Sciences,Male,1,Research Director,Single,3,3,4.0,1.0,3.0,0,Others,Resignation
3531,35.0,3.0,22580.0,1.0,11.0,2.0,2.0,2.0,2.0,2.0,7.96,Travel_Frequently,Research & Development,3,Medical,Female,2,Laboratory Technician,Married,3,3,4.0,4.0,4.0,1,Others,Resignation
3532,43.0,5.0,45220.0,8.0,15.0,7.0,3.0,4.0,1.0,3.0,7.49,Travel_Rarely,Sales,3,Marketing,Female,3,Research Scientist,Single,3,3,1.0,3.0,2.0,1,Others,Resignation
3533,32.0,11.0,44870.0,1.0,11.0,1.0,5.0,1.0,0.0,0.0,6.59,Non-Travel,Research & Development,2,Other,Female,2,Research Scientist,Divorced,2,3,3.0,1.0,3.0,0,Others,Resignation
3534,56.0,3.0,44490.0,2.0,15.0,28.0,3.0,5.0,4.0,2.0,6.29,Travel_Rarely,Research & Development,2,Other,Male,2,Healthcare Representative,Divorced,1,3,4.0,1.0,3.0,0,Others,Resignation
3535,29.0,26.0,22180.0,1.0,24.0,10.0,1.0,10.0,0.0,8.0,7.51,Travel_Rarely,Research & Development,1,Life Sciences,Male,1,Laboratory Technician,Married,3,4,3.0,4.0,3.0,1,Others,Resignation
3536,19.0,23.0,191970.0,1.0,12.0,1.0,2.0,1.0,0.0,0.0,7.31,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Laboratory Technician,Single,3,3,3.0,1.0,3.0,0,Others,Resignation
3537,45.0,22.0,132120.0,4.0,13.0,7.0,4.0,3.0,0.0,2.0,8.79,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Sales Representative,Married,3,3,1.0,3.0,2.0,0,Others,Resignation
3538,37.0,14.0,65770.0,1.0,13.0,14.0,1.0,14.0,3.0,11.0,6.83,Travel_Rarely,Research & Development,4,Life Sciences,Male,3,Research Scientist,Married,1,3,4.0,4.0,2.0,0,Others,Resignation
3539,20.0,6.0,83920.0,1.0,17.0,2.0,5.0,2.0,1.0,2.0,6.68,Travel_Rarely,Research & Development,3,Medical,Male,5,Research Director,Single,3,3,1.0,3.0,2.0,0,Others,Resignation
3540,44.0,6.0,45580.0,1.0,13.0,6.0,2.0,6.0,0.0,2.0,10.41,Travel_Rarely,Human Resources,2,Human Resources,Male,3,Sales Executive,Single,1,3,3.0,3.0,3.0,1,Stress,Resignation
3541,53.0,6.0,40310.0,3.0,12.0,26.0,3.0,7.0,4.0,7.0,6.03,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Research Director,Divorced,2,3,4.0,3.0,3.0,1,Others,Resignation
3542,29.0,23.0,79690.0,0.0,14.0,6.0,3.0,5.0,1.0,3.0,8.91,Travel_Rarely,Research & Development,3,Medical,Male,1,Sales Executive,Married,3,3,2.0,4.0,2.0,0,Others,Resignation
3543,22.0,22.0,26540.0,0.0,24.0,1.0,5.0,0.0,0.0,0.0,9.88,Travel_Frequently,Research & Development,4,Medical,Male,1,Sales Representative,Married,2,4,3.0,4.0,3.0,0,Others,Fired
3544,46.0,2.0,165550.0,8.0,14.0,28.0,4.0,26.0,15.0,9.0,5.99,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Research Scientist,Married,3,3,3.0,1.0,3.0,2,Others,Resignation
3545,44.0,20.0,45560.0,2.0,13.0,6.0,4.0,0.0,0.0,0.0,6.2,Non-Travel,Research & Development,3,Life Sciences,Male,1,Sales Representative,Single,3,3,4.0,3.0,3.0,0,Others,Resignation
3546,33.0,28.0,60910.0,1.0,15.0,5.0,6.0,5.0,1.0,4.0,7.8,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Manager,Married,1,3,2.0,3.0,3.0,0,Others,Resignation
3547,41.0,12.0,195660.0,6.0,16.0,5.0,2.0,1.0,0.0,0.0,7.18,Non-Travel,Research & Development,3,Life Sciences,Male,2,Sales Representative,Divorced,4,3,1.0,1.0,1.0,0,Salary,Resignation
3548,30.0,20.0,48100.0,8.0,18.0,8.0,3.0,4.0,0.0,3.0,7.51,Travel_Rarely,Sales,3,Marketing,Male,3,Sales Executive,Divorced,2,3,3.0,1.0,3.0,0,Others,Resignation
3549,40.0,9.0,45230.0,5.0,16.0,5.0,5.0,0.0,0.0,0.0,6.81,Travel_Frequently,Sales,3,Medical,Male,1,Manufacturing Director,Married,4,3,2.0,2.0,3.0,1,Others,Resignation
3550,50.0,25.0,32020.0,2.0,24.0,32.0,2.0,2.0,2.0,2.0,7.17,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Healthcare Representative,Married,3,4,4.0,1.0,3.0,1,Others,Resignation
3551,28.0,6.0,23510.0,1.0,16.0,6.0,4.0,6.0,3.0,3.0,7.15,Travel_Rarely,Research & Development,3,Technical Degree,Male,2,Research Scientist,Married,3,3,4.0,1.0,3.0,0,Others,Resignation
3552,46.0,8.0,17020.0,5.0,21.0,25.0,2.0,4.0,0.0,3.0,7.31,Travel_Rarely,Research & Development,4,Other,Male,3,Manager,Married,3,4,4.0,2.0,3.0,0,Others,Resignation
3553,35.0,4.0,180410.0,3.0,20.0,15.0,3.0,7.0,1.0,7.0,8.49,Travel_Rarely,Sales,4,Marketing,Male,1,Laboratory Technician,Married,2,4,3.0,1.0,3.0,1,Others,Resignation
3554,24.0,28.0,28860.0,1.0,19.0,1.0,5.0,1.0,0.0,0.0,6.6,Travel_Rarely,Human Resources,4,Human Resources,Male,3,Manufacturing Director,Married,3,3,4.0,2.0,1.0,1,Others,Resignation
3555,33.0,9.0,20970.0,1.0,14.0,10.0,5.0,10.0,0.0,1.0,6.02,Travel_Frequently,Research & Development,2,Medical,Female,1,Sales Executive,Married,2,3,2.0,3.0,2.0,2,Others,Resignation
3556,36.0,9.0,119350.0,1.0,11.0,7.0,6.0,7.0,1.0,7.0,6.61,Travel_Rarely,Research & Development,2,Medical,Male,2,Sales Executive,Divorced,4,3,3.0,3.0,3.0,3,Others,Resignation
3557,30.0,29.0,25460.0,1.0,14.0,10.0,2.0,10.0,8.0,9.0,6.02,Travel_Rarely,Sales,3,Marketing,Male,1,Sales Executive,Divorced,3,3,3.0,3.0,2.0,1,Others,Resignation
3558,44.0,3.0,25640.0,1.0,12.0,20.0,3.0,20.0,13.0,17.0,7.61,Travel_Rarely,Research & Development,4,Medical,Male,2,Research Scientist,Single,1,3,4.0,4.0,3.0,3,Others,Resignation
3559,20.0,18.0,84120.0,1.0,13.0,2.0,2.0,2.0,2.0,2.0,6.3,Travel_Rarely,Research & Development,4,Medical,Male,1,Human Resources,Single,2,3,3.0,4.0,3.0,0,Others,Resignation
3560,46.0,9.0,141180.0,2.0,22.0,12.0,3.0,6.0,1.0,4.0,6.23,Travel_Rarely,Sales,1,Medical,Female,1,Sales Executive,Divorced,3,4,4.0,4.0,2.0,0,Others,Resignation
3561,42.0,5.0,170460.0,7.0,11.0,10.0,3.0,4.0,0.0,3.0,7.49,Non-Travel,Research & Development,4,Medical,Male,5,Sales Executive,Married,2,3,4.0,1.0,4.0,0,Others,Resignation
3562,60.0,2.0,25640.0,0.0,14.0,12.0,3.0,11.0,1.0,9.0,8.6,Travel_Rarely,Sales,2,Life Sciences,Male,2,Sales Executive,Divorced,3,3,2.0,4.0,3.0,1,Others,Resignation
3563,32.0,10.0,102660.0,1.0,11.0,2.0,3.0,2.0,2.0,2.0,7.29,Travel_Frequently,Sales,3,Life Sciences,Female,1,Sales Executive,Married,3,3,3.0,2.0,3.0,0,Others,Resignation
3564,32.0,9.0,50700.0,4.0,12.0,10.0,6.0,8.0,0.0,7.0,8.41,Travel_Frequently,Research & Development,3,Life Sciences,Female,2,Research Scientist,Single,3,3,4.0,3.0,3.0,1,Others,Resignation
3565,36.0,3.0,178610.0,2.0,18.0,17.0,2.0,7.0,7.0,7.0,7.99,Travel_Rarely,Sales,2,Marketing,Male,4,Healthcare Representative,Divorced,2,3,3.0,1.0,3.0,0,Others,Resignation
3566,33.0,26.0,42300.0,0.0,12.0,15.0,0.0,14.0,4.0,10.0,6.13,Travel_Rarely,Sales,2,Marketing,Male,1,Research Scientist,Married,3,3,1.0,4.0,3.0,0,Others,Resignation
3567,40.0,1.0,37800.0,7.0,12.0,7.0,2.0,5.0,1.0,3.0,7.32,Travel_Rarely,Research & Development,3,Medical,Female,2,Research Scientist,Divorced,1,3,2.0,2.0,4.0,0,Others,Resignation
3568,25.0,6.0,27680.0,0.0,22.0,5.0,0.0,4.0,1.0,1.0,8.02,Travel_Rarely,Research & Development,2,Medical,Female,1,Laboratory Technician,Single,3,4,3.0,4.0,3.0,1,Others,Resignation
3569,30.0,9.0,90710.0,0.0,19.0,12.0,2.0,11.0,5.0,7.0,9.19,Travel_Rarely,Sales,3,Marketing,Female,1,Research Scientist,Married,2,3,4.0,2.0,3.0,1,Others,Resignation
3570,42.0,8.0,106480.0,3.0,13.0,20.0,1.0,1.0,0.0,0.0,9.46,Travel_Frequently,Human Resources,2,Medical,Male,1,Sales Executive,Married,3,3,1.0,1.0,3.0,1,Others,Resignation
