"EmployeeID";"EnvironmentSatisfaction";"JobSatisfaction";"WorkLifeBalance";"Age";"BusinessTravel";"Department";"DistanceFromHome";"Education";"EducationField";"EmployeeCount";"Gender";"JobLevel";"JobRole";"MaritalStatus";"MonthlyIncome";"NumCompaniesWorked";"PercentSalaryHike";"StandardHours";"StockOptionLevel";"TotalWorkingYears";"TrainingTimesLastYear";"YearsAtCompany";"YearsSinceLastPromotion";"YearsWithCurrManager";"JobInvolvement";"PerformanceRating";"Attrition";"retirementDate";"retirementType";"resignationReason"
4168;"2";"1";"3";29;"Travel_Rarely";"Research & Development";16;2;"Life Sciences";1;"Female";4;"Laboratory Technician";"Divorced";36460;"1";14;8;0;10;3;10;8;8;4;"3";"";"";"";""
4169;"1";"2";"2";32;"Travel_Rarely";"Human Resources";22;3;"Human Resources";1;"Female";2;"Research Director";"Divorced";74460;"0";19;8;0;7;3;6;0;5;3;"3";"";"";"";""
4170;"4";"4";"2";22;"Non-Travel";"Research & Development";8;3;"Life Sciences";1;"Female";3;"Sales Executive";"Divorced";108510;"1";16;8;1;1;2;1;0;0;4;"3";"";"";"";""
4171;"1";"4";"3";53;"Travel_Rarely";"Research & Development";11;3;"Medical";1;"Male";2;"Manager";"Married";21090;"2";13;8;0;31;3;25;3;7;3;"3";"";"";"";""
4172;"4";"4";"3";38;"Travel_Rarely";"Research & Development";29;3;"Life Sciences";1;"Female";1;"Manufacturing Director";"Single";37220;"5";14;8;0;6;0;3;1;2;3;"3";"";"";"";""
4173;"1";"3";"2";24;"Non-Travel";"Research & Development";1;5;"Life Sciences";1;"Male";3;"Research Scientist";"Divorced";93800;"0";16;8;0;5;2;4;1;3;2;"3";"";"";"";""
4175;"1";"2";"3";34;"Travel_Rarely";"Sales";24;3;"Marketing";1;"Male";4;"Research Scientist";"Single";27420;"0";11;8;1;13;2;12;2;11;3;"3";"";"";"";""
4176;"3";"4";"3";21;"Travel_Rarely";"Sales";2;3;"Life Sciences";1;"Male";2;"Manufacturing Director";"Single";137570;"1";12;8;1;0;3;0;0;0;3;"3";"";"";"";""
4178;"3";"3";"2";53;"Travel_Rarely";"Sales";2;1;"Life Sciences";1;"Male";5;"Human Resources";"Divorced";31620;"4";15;8;0;26;4;14;4;8;3;"3";"";"";"";""
4180;"3";"2";"3";42;"Travel_Rarely";"Research & Development";10;3;"Technical Degree";1;"Male";2;"Laboratory Technician";"Married";66510;"0";20;8;0;10;5;9;4;2;2;"4";"";"";"";""
4181;"1";"4";"3";44;"Travel_Rarely";"Research & Development";3;1;"Life Sciences";1;"Female";1;"Manufacturing Director";"Married";23450;"3";15;8;2;24;0;22;5;17;3;"3";"";"";"";""
4182;"2";"1";"2";46;"Travel_Rarely";"Sales";2;3;"Life Sciences";1;"Female";1;"Research Scientist";"Single";34200;"3";13;8;2;22;3;2;2;1;1;"3";"";"";"";""
4183;"3";"4";"3";33;"Travel_Rarely";"Sales";3;3;"Medical";1;"Male";1;"Manufacturing Director";"Single";43730;"4";14;8;0;7;3;1;0;0;3;"3";"";"";"";""
4184;"4";"4";"4";44;"Travel_Rarely";"Human Resources";26;3;"Life Sciences";1;"Male";5;"Healthcare Representative";"Married";47590;"2";21;8;0;9;2;4;1;3;3;"4";"";"";"";""
4185;"4";"3";"3";30;"Travel_Rarely";"Research & Development";1;4;"Technical Degree";1;"Female";1;"Research Scientist";"Single";53010;"1";16;8;1;10;3;10;1;8;3;"3";"";"";"";""
4188;"4";"3";"2";43;"Travel_Rarely";"Sales";9;5;"Technical Degree";1;"Female";1;"Research Director";"Divorced";12740;"1";19;8;0;6;3;5;1;4;2;"3";"";"";"";""
4190;"4";"4";"3";35;"Travel_Rarely";"Sales";2;4;"Marketing";1;"Male";3;"Manufacturing Director";"Married";104660;"1";13;8;0;2;1;2;2;2;3;"3";"";"";"";""
4191;"2";"1";"4";36;"Travel_Rarely";"Research & Development";25;1;"Life Sciences";1;"Female";4;"Sales Executive";"Married";170070;"9";12;8;1;6;2;1;0;0;2;"3";"";"";"";""
4192;"3";"1";"3";33;"Travel_Frequently";"Sales";9;2;"Marketing";1;"Male";4;"Human Resources";"Married";29090;"2";11;8;0;10;2;5;1;3;2;"3";"";"";"";""
4193;"3";"4";"3";35;"Travel_Rarely";"Research & Development";10;1;"Medical";1;"Male";1;"Research Scientist";"Divorced";57650;"1";14;8;1;1;2;1;0;0;3;"3";"";"";"";""
4194;"4";"1";"3";27;"Travel_Rarely";"Sales";8;2;"Marketing";1;"Female";3;"Research Scientist";"Divorced";45990;"1";15;8;1;1;3;1;0;0;2;"3";"";"";"";""
4196;"4";"3";"3";27;"Travel_Frequently";"Sales";24;3;"Life Sciences";1;"Male";4;"Healthcare Representative";"Single";31720;"1";20;8;1;9;1;9;1;7;3;"4";"";"";"";""
4197;"3";"4";"3";30;"Travel_Frequently";"Research & Development";1;4;"Medical";1;"Male";1;"Research Scientist";"Single";20330;"1";14;8;1;12;3;12;3;7;1;"3";"";"";"";""
4199;"2";"3";"3";34;"Non-Travel";"Research & Development";7;2;"Technical Degree";1;"Female";1;"Research Scientist";"Single";86200;"0";13;8;1;10;2;9;8;7;2;"3";"";"";"";""
4200;"2";"2";"3";37;"Travel_Rarely";"Research & Development";17;3;"Life Sciences";1;"Female";3;"Sales Executive";"Married";20640;"4";16;8;0;8;3;1;0;0;2;"3";"";"";"";""
4201;"1";"4";"3";46;"Travel_Frequently";"Research & Development";20;3;"Technical Degree";1;"Male";3;"Sales Executive";"Single";40350;"4";14;8;1;14;2;9;0;8;3;"3";"";"";"";""
4202;"4";"4";"3";35;"Travel_Rarely";"Research & Development";8;4;"Medical";1;"Female";3;"Research Scientist";"Married";38380;"1";16;8;1;1;2;1;0;1;3;"3";"";"";"";""
4205;"2";"1";"2";44;"Travel_Rarely";"Research & Development";1;1;"Medical";1;"Female";3;"Research Scientist";"Divorced";15630;"5";12;8;2;9;3;4;1;3;3;"3";"";"";"";""
4206;"3";"1";"3";35;"Non-Travel";"Research & Development";5;4;"Technical Degree";1;"Female";3;"Manufacturing Director";"Married";48980;"2";15;8;2;10;2;4;2;3;3;"3";"";"";"";""
4207;"3";"4";"2";26;"Travel_Rarely";"Research & Development";4;4;"Life Sciences";1;"Female";3;"Sales Executive";"Married";47890;"7";20;8;1;5;2;2;0;0;3;"4";"";"";"";""
4208;"1";"4";"3";33;"Travel_Frequently";"Sales";29;4;"Life Sciences";1;"Female";1;"Human Resources";"Single";31800;"1";14;8;1;15;2;15;8;12;3;"3";"";"";"";""
4209;"2";"1";"2";35;"Travel_Frequently";"Research & Development";15;3;"Medical";1;"Male";3;"Manufacturing Director";"Married";65490;"1";20;8;0;9;3;9;1;8;3;"4";"";"";"";""
4210;"3";"1";"3";35;"Travel_Rarely";"Human Resources";3;2;"Life Sciences";1;"Female";1;"Laboratory Technician";"Married";63880;"3";13;8;0;4;6;2;2;2;2;"3";"";"";"";""
4211;"4";"4";"2";31;"Travel_Rarely";"Sales";10;2;"Life Sciences";1;"Female";2;"Research Scientist";"Divorced";112440;"3";12;8;1;10;3;7;1;7;3;"3";"";"";"";""
4212;"1";"3";"4";37;"Travel_Rarely";"Sales";4;3;"Marketing";1;"Male";4;"Human Resources";"Divorced";160320;"1";13;8;0;7;2;7;0;7;3;"3";"";"";"";""
4213;"1";"4";"3";32;"Travel_Rarely";"Research & Development";21;3;"Other";1;"Male";2;"Sales Executive";"Married";23620;"1";11;8;0;9;2;9;7;8;3;"3";"";"";"";""
4214;"4";"4";"3";38;"Travel_Frequently";"Research & Development";25;3;"Medical";1;"Male";2;"Manufacturing Director";"Single";163280;"1";17;8;3;10;2;10;9;9;3;"3";"";"";"";""
4215;"2";"3";"2";50;"Travel_Rarely";"Sales";2;4;"Marketing";1;"Female";4;"Research Scientist";"Divorced";83760;"5";14;8;3;29;2;27;13;8;3;"3";"";"";"";""
4216;"1";"1";"2";59;"Travel_Rarely";"Research & Development";1;3;"Technical Degree";1;"Male";1;"Laboratory Technician";"Single";166060;"7";11;8;0;28;6;21;7;9;3;"3";"";"";"";""
4217;"3";"3";"3";36;"Travel_Rarely";"Sales";1;2;"Marketing";1;"Female";2;"Sales Executive";"Divorced";86060;"1";14;8;2;17;3;17;12;8;3;"3";"";"";"";""
4218;"4";"3";"3";55;"Travel_Rarely";"Research & Development";7;3;"Medical";1;"Male";3;"Research Scientist";"Divorced";22720;"2";17;8;1;21;2;5;0;2;3;"3";"";"";"";""
4219;"2";"2";"3";36;"Travel_Frequently";"Research & Development";3;3;"Life Sciences";1;"Female";2;"Laboratory Technician";"Single";20180;"1";13;8;0;6;5;6;0;3;3;"3";"";"";"";""
4220;"2";"NA";"3";45;"Travel_Rarely";"Research & Development";1;2;"Medical";1;"Female";1;"Sales Executive";"Divorced";70830;"2";12;8;1;25;5;1;0;0;3;"3";"";"";"";""
4221;"2";"1";"2";35;"Travel_Frequently";"Human Resources";9;3;"Other";1;"Female";2;"Sales Representative";"Married";40840;"4";13;8;1;5;3;3;1;2;3;"3";"";"";"";""
4223;"1";"3";"2";59;"Travel_Frequently";"Research & Development";10;4;"Life Sciences";1;"Male";3;"Research Scientist";"Single";23080;"7";19;8;1;20;4;4;1;3;2;"3";"";"";"";""
4224;"3";"2";"3";29;"Travel_Rarely";"Research & Development";28;4;"Life Sciences";1;"Female";1;"Sales Representative";"Married";48410;"0";11;8;0;6;3;5;0;4;3;"3";"";"";"";""
4225;"3";"2";"3";31;"Travel_Rarely";"Research & Development";3;2;"Medical";1;"Female";3;"Sales Executive";"Single";42850;"1";21;8;1;1;2;1;1;0;1;"4";"";"";"";""
4226;"2";"2";"3";32;"Travel_Rarely";"Sales";3;4;"Life Sciences";1;"Male";2;"Manufacturing Director";"Married";97150;"1";15;8;1;10;1;10;0;9;2;"3";"";"";"";""
4227;"2";"4";"3";0;"";"";0;0;"";0;"";0;"";"";0;"";0;0;0;0;0;0;0;0;3;"3";"";"";"";""
4228;"3";"4";"3";31;"Travel_Rarely";"Research & Development";27;3;"Medical";1;"Female";2;"Research Director";"Single";21320;"1";18;8;0;11;3;11;1;8;3;"3";"";"";"";""
4229;"3";"1";"3";35;"Travel_Rarely";"Research & Development";2;4;"Medical";1;"Male";2;"Healthcare Representative";"Single";101240;"0";14;8;1;16;2;15;2;8;4;"3";"";"";"";""
4230;"4";"1";"4";45;"Travel_Rarely";"Human Resources";14;3;"Human Resources";1;"Female";1;"Sales Executive";"Married";54730;"4";13;8;0;17;3;0;0;0;1;"3";"";"";"";""
4231;"1";"3";"4";37;"Travel_Rarely";"Research & Development";1;3;"Life Sciences";1;"Female";3;"Sales Executive";"Single";52070;"4";17;8;3;16;3;5;0;2;3;"3";"";"";"";""
4232;"2";"2";"3";46;"Travel_Rarely";"Research & Development";9;3;"Medical";1;"Male";3;"Manager";"Divorced";164370;"8";15;8;1;16;0;4;0;2;3;"3";"";"";"";""
4233;"4";"4";"2";30;"Travel_Rarely";"Sales";18;3;"Life Sciences";1;"Male";4;"Human Resources";"Married";22960;"1";18;8;1;10;2;10;3;0;3;"3";"";"";"";""
4234;"2";"3";"3";35;"Travel_Rarely";"Research & Development";20;4;"Life Sciences";1;"Female";3;"Human Resources";"Single";40690;"1";13;8;0;6;5;6;0;4;3;"3";"";"";"";""
4235;"1";"4";"3";55;"Travel_Rarely";"Research & Development";2;3;"Life Sciences";1;"Female";2;"Laboratory Technician";"Married";74410;"3";12;8;1;24;4;1;1;0;3;"3";"";"";"";""
4236;"2";"4";"3";38;"Non-Travel";"Sales";11;1;"Marketing";1;"Male";2;"Laboratory Technician";"Divorced";24300;"7";13;8;2;17;2;13;1;9;4;"3";"";"";"";""
4237;"1";"2";"3";34;"Travel_Rarely";"Research & Development";8;2;"Medical";1;"Male";1;"Research Scientist";"Married";58780;"1";14;8;0;5;1;5;1;3;3;"3";"";"";"";""
4238;"4";"4";"2";56;"Travel_Rarely";"Human Resources";2;1;"Medical";1;"Male";2;"Sales Executive";"Single";26440;"4";11;8;1;37;2;6;0;2;3;"3";"";"";"";""
4239;"3";"1";"3";23;"Travel_Rarely";"Research & Development";10;3;"Medical";1;"Male";2;"Laboratory Technician";"Divorced";64390;"3";22;8;3;3;2;0;0;0;3;"4";"";"";"";""
4240;"4";"4";"3";51;"Travel_Rarely";"Research & Development";29;4;"Life Sciences";1;"Female";5;"Manufacturing Director";"Married";24510;"3";17;8;0;10;2;4;0;3;2;"3";"";"";"";""
4241;"3";"4";"3";30;"Travel_Rarely";"Sales";8;2;"Technical Degree";1;"Male";1;"Sales Representative";"Married";63920;"1";21;8;1;11;2;11;10;8;4;"4";"";"";"";""
4243;"3";"2";"2";40;"Travel_Frequently";"Research & Development";6;3;"Medical";1;"Male";1;"Healthcare Representative";"Married";60770;"1";16;8;2;22;2;22;11;11;2;"3";"";"";"";""
4244;"3";"4";"1";51;"Travel_Rarely";"Research & Development";8;4;"Life Sciences";1;"Female";5;"Sales Representative";"Single";24500;"0";12;8;1;11;2;10;1;0;3;"3";"";"";"";""
4245;"3";"2";"2";30;"Travel_Rarely";"Research & Development";9;3;"Life Sciences";1;"Male";1;"Manufacturing Director";"Divorced";92500;"1";12;8;3;11;0;11;2;7;3;"3";"";"";"";""
4246;"3";"1";"2";46;"Travel_Frequently";"Research & Development";12;1;"Medical";1;"Male";1;"Laboratory Technician";"Married";20740;"2";15;8;1;21;3;10;9;5;3;"3";"";"";"";""
4247;"2";"3";"3";32;"Travel_Rarely";"Sales";15;3;"Marketing";1;"Male";1;"Research Scientist";"Single";101690;"1";14;8;0;12;6;11;5;7;2;"3";"";"";"";""
4248;"1";"3";"1";54;"Travel_Rarely";"Research & Development";25;1;"Medical";1;"Female";1;"Laboratory Technician";"Married";48550;"9";25;8;1;16;2;4;0;3;2;"4";"";"";"";""
4249;"1";"3";"2";24;"Travel_Rarely";"Sales";6;2;"Marketing";1;"Male";2;"Research Scientist";"Married";40870;"0";20;8;3;4;1;3;0;2;3;"4";"";"";"";""
4250;"2";"3";"4";28;"Non-Travel";"Sales";9;4;"Medical";1;"Male";2;"Laboratory Technician";"Married";23670;"1";13;8;0;5;2;5;0;4;2;"3";"";"";"";""
4251;"4";"3";"2";58;"Travel_Rarely";"Research & Development";8;4;"Life Sciences";1;"Male";2;"Sales Executive";"Single";29720;"0";14;8;0;38;2;37;1;8;4;"3";"";"";"";""
4252;"2";"2";"4";44;"Non-Travel";"Research & Development";23;2;"Medical";1;"Female";1;"Research Scientist";"Married";195860;"4";16;8;0;17;3;3;1;2;2;"3";"";"";"";""
4254;"4";"1";"3";32;"Travel_Rarely";"Human Resources";12;2;"Human Resources";1;"Female";1;"Sales Representative";"Single";20610;"1";15;8;1;1;2;1;0;0;2;"3";"";"";"";""
4256;"1";"3";"3";34;"Travel_Rarely";"Research & Development";1;4;"Other";1;"Male";4;"Laboratory Technician";"Single";41980;"1";22;8;1;16;2;16;2;10;2;"4";"";"";"";""
4257;"3";"4";"4";37;"Non-Travel";"Sales";24;2;"Life Sciences";1;"Male";1;"Research Scientist";"Divorced";68150;"5";20;8;1;17;3;1;0;0;3;"4";"";"";"";""
4258;"3";"4";"3";59;"Non-Travel";"Research & Development";12;2;"Life Sciences";1;"Male";2;"Sales Executive";"Married";47230;"9";14;8;0;30;0;3;2;2;3;"3";"";"";"";""
4259;"1";"2";"2";50;"Travel_Frequently";"Research & Development";3;4;"Medical";1;"Male";4;"Research Scientist";"Married";61420;"3";13;8;2;28;3;8;0;7;2;"3";"";"";"";""
4261;"4";"4";"3";25;"Travel_Rarely";"Research & Development";26;3;"Technical Degree";1;"Male";1;"Laboratory Technician";"Married";88530;"1";22;8;1;2;3;2;2;1;3;"4";"";"";"";""
4262;"2";"4";"3";22;"Travel_Rarely";"Research & Development";2;1;"Life Sciences";1;"Male";1;"Sales Representative";"Single";193310;"1";12;8;1;1;2;0;0;0;3;"3";"";"";"";""
4263;"1";"1";"2";51;"Travel_Frequently";"Research & Development";1;3;"Life Sciences";1;"Female";1;"Sales Executive";"Single";20730;"3";14;8;1;23;4;13;12;8;3;"3";"";"";"";""
4265;"4";"4";"3";54;"Non-Travel";"Research & Development";9;3;"Life Sciences";1;"Male";1;"Laboratory Technician";"Single";196130;"2";17;8;0;23;5;5;4;4;3;"3";"";"";"";""
4266;"2";"3";"3";24;"Travel_Rarely";"Research & Development";2;1;"Life Sciences";1;"Male";2;"Laboratory Technician";"Married";34070;"0";13;8;1;6;4;5;1;2;3;"3";"";"";"";""
4267;"3";"2";"3";34;"Travel_Rarely";"Sales";4;3;"Marketing";1;"Female";2;"Sales Representative";"Divorced";50630;"6";12;8;1;12;2;1;0;0;3;"3";"";"";"";""
4268;"3";"4";"3";37;"Travel_Rarely";"Sales";6;1;"Technical Degree";1;"Male";1;"Laboratory Technician";"Single";46390;"2";12;8;2;12;3;5;1;3;3;"3";"";"";"";""
4269;"3";"1";"3";34;"Travel_Rarely";"Sales";9;2;"Medical";1;"Male";2;"Healthcare Representative";"Single";48760;"2";21;8;1;14;3;11;5;8;3;"4";"";"";"";""
4270;"2";"4";"3";36;"Travel_Frequently";"Human Resources";7;3;"Medical";1;"Male";1;"Research Scientist";"Married";26900;"0";11;8;0;10;1;9;2;8;3;"3";"";"";"";""
4271;"1";"4";"3";36;"Travel_Rarely";"Research & Development";1;3;"Medical";1;"Female";2;"Manufacturing Director";"Divorced";175670;"5";13;8;0;7;6;1;0;0;3;"3";"";"";"";""
4272;"3";"4";"4";43;"Travel_Frequently";"Research & Development";3;4;"Life Sciences";1;"Male";1;"Sales Executive";"Married";24080;"1";12;8;1;25;3;25;4;12;3;"3";"";"";"";""
4273;"1";"3";"2";30;"Travel_Frequently";"Research & Development";10;3;"Life Sciences";1;"Female";3;"Healthcare Representative";"Divorced";28140;"1";24;8;0;10;2;10;0;9;3;"4";"";"";"";""
4274;"3";"2";"4";33;"Non-Travel";"Sales";7;3;"Life Sciences";1;"Male";2;"Sales Executive";"Married";112450;"0";21;8;0;8;3;7;0;7;3;"4";"";"";"";""
4276;"1";"3";"3";51;"Travel_Rarely";"Research & Development";3;2;"Other";1;"Female";2;"Sales Representative";"Single";190490;"7";14;8;1;23;2;20;15;15;3;"3";"";"";"";""
4278;"3";"2";"2";26;"Travel_Rarely";"Sales";17;3;"Medical";1;"Female";2;"Manager";"Married";57690;"1";19;8;0;5;4;5;4;3;2;"3";"";"";"";""
4281;"3";"4";"3";22;"Travel_Rarely";"Sales";29;4;"Technical Degree";1;"Male";1;"Sales Executive";"Married";46630;"0";13;8;1;3;1;2;2;1;3;"3";"";"";"";""
4282;"3";"1";"2";49;"Travel_Rarely";"Research & Development";2;3;"Life Sciences";1;"Female";1;"Sales Executive";"Married";47240;"1";11;8;1;16;3;15;5;11;2;"3";"";"";"";""
4283;"2";"3";"3";43;"Travel_Frequently";"Sales";2;2;"Life Sciences";1;"Male";1;"Sales Executive";"Single";32110;"4";13;8;0;18;2;3;1;2;4;"3";"";"";"";""
4284;"3";"4";"3";50;"Travel_Frequently";"Research & Development";19;4;"Life Sciences";1;"Male";2;"Sales Executive";"Single";53770;"4";14;8;1;16;3;2;2;1;4;"3";"";"";"";""
4286;"3";"3";"3";41;"Travel_Rarely";"Research & Development";17;2;"Other";1;"Male";1;"Manufacturing Director";"Divorced";52080;"3";11;8;3;12;2;9;0;7;1;"3";"";"";"";""
4287;"3";"3";"3";26;"Travel_Rarely";"Research & Development";17;4;"Life Sciences";1;"Male";2;"Sales Executive";"Married";48770;"1";13;8;1;8;5;8;5;7;4;"3";"";"";"";""
4288;"2";"2";"3";36;"Travel_Rarely";"Human Resources";25;1;"Human Resources";1;"Male";2;"Research Scientist";"Divorced";31170;"6";21;8;1;7;2;3;0;1;4;"4";"";"";"";""
4290;"4";"3";"4";39;"Travel_Rarely";"Research & Development";7;3;"Life Sciences";1;"Female";1;"Research Scientist";"Married";196580;"4";13;8;1;17;3;15;5;9;4;"3";"";"";"";""
4291;"1";"3";"3";25;"Travel_Rarely";"Sales";29;1;"Medical";1;"Female";3;"Research Scientist";"Married";30690;"2";14;8;1;6;3;2;2;2;2;"3";"";"";"";""
4292;"3";"4";"1";30;"Travel_Rarely";"Research & Development";21;1;"Medical";1;"Male";2;"Laboratory Technician";"Married";104350;"0";11;8;0;12;5;11;4;7;3;"3";"";"";"";""
4294;"3";"4";"2";45;"Travel_Rarely";"Research & Development";2;1;"Technical Degree";1;"Female";2;"Healthcare Representative";"Single";57680;"5";23;8;1;9;4;6;0;3;3;"4";"";"";"";""
4295;"4";"3";"3";38;"Travel_Rarely";"Research & Development";7;4;"Life Sciences";1;"Female";2;"Research Director";"Single";50420;"3";16;8;1;19;4;3;2;2;3;"3";"";"";"";""
4296;"1";"3";"2";30;"Travel_Rarely";"Sales";13;3;"Marketing";1;"Female";2;"Laboratory Technician";"Single";57700;"1";16;8;1;5;2;5;0;4;4;"3";"";"";"";""
4297;"4";"4";"4";32;"Travel_Frequently";"Sales";2;3;"Marketing";1;"Male";3;"Laboratory Technician";"Divorced";77560;"0";21;8;0;9;3;8;0;7;3;"4";"";"";"";""
4298;"4";"1";"3";30;"Travel_Rarely";"Research & Development";1;3;"Medical";1;"Female";3;"Sales Executive";"Divorced";103060;"5";13;8;0;8;5;3;2;2;3;"3";"";"";"";""
4299;"2";"4";"3";30;"Travel_Rarely";"Sales";9;3;"Medical";1;"Male";2;"Research Scientist";"Single";39360;"0";11;8;1;6;3;5;1;2;3;"3";"";"";"";""
4300;"4";"1";"2";41;"Travel_Frequently";"Sales";10;2;"Medical";1;"Female";3;"Manufacturing Director";"Divorced";79450;"4";12;8;1;21;6;7;7;7;2;"3";"";"";"";""
4301;"3";"1";"3";41;"Travel_Rarely";"Research & Development";10;4;"Medical";1;"Male";4;"Research Scientist";"Married";57430;"2";12;8;3;7;2;5;1;4;4;"3";"";"";"";""
4302;"2";"2";"3";19;"Travel_Rarely";"Research & Development";1;3;"Other";1;"Female";5;"Manufacturing Director";"Single";152020;"1";18;8;3;1;2;1;0;0;2;"3";"";"";"";""
4303;"2";"2";"3";40;"Travel_Frequently";"Research & Development";26;4;"Medical";1;"Male";2;"Manufacturing Director";"Divorced";54400;"1";12;8;1;20;2;20;2;13;3;"3";"";"";"";""
4304;"3";"2";"3";35;"Travel_Rarely";"Sales";8;1;"Marketing";1;"Female";3;"Laboratory Technician";"Married";37600;"1";14;8;3;10;2;10;0;6;3;"3";"";"";"";""
4305;"2";"3";"1";53;"Travel_Rarely";"Sales";14;2;"Life Sciences";1;"Female";5;"Manufacturing Director";"Married";35170;"2";12;8;1;13;1;7;4;5;2;"3";"";"";"";""
4306;"2";"2";"NA";45;"Travel_Rarely";"Sales";1;4;"Technical Degree";1;"Male";1;"Research Scientist";"Divorced";25800;"8";17;8;3;20;3;17;0;15;3;"3";"";"";"";""
4307;"2";"4";"3";32;"Travel_Frequently";"Sales";2;2;"Life Sciences";1;"Female";1;"Manufacturing Director";"Single";21660;"1";19;8;1;9;4;9;3;7;1;"3";"";"";"";""
4308;"4";"3";"3";29;"Non-Travel";"Research & Development";10;4;"Technical Degree";1;"Male";3;"Healthcare Representative";"Married";58690;"1";11;8;1;10;6;10;0;9;4;"3";"";"";"";""
4309;"2";"3";"3";51;"Travel_Rarely";"Research & Development";1;3;"Other";1;"Female";3;"Research Director";"Married";80080;"2";15;8;1;10;4;1;0;0;3;"3";"";"";"";""
4310;"2";"2";"2";58;"Travel_Rarely";"Sales";3;3;"Marketing";1;"Female";1;"Research Scientist";"Married";52060;"4";11;8;3;9;4;1;0;0;1;"3";"";"";"";""
4311;"3";"4";"2";40;"Travel_Rarely";"Research & Development";11;2;"Technical Degree";1;"Male";4;"Laboratory Technician";"Married";52950;"7";18;8;0;15;4;12;2;11;3;"3";"";"";"";""
4312;"3";"3";"3";34;"Travel_Frequently";"Sales";24;4;"Marketing";1;"Male";2;"Manufacturing Director";"Married";164130;"6";16;8;0;6;1;4;1;2;3;"3";"";"";"";""
4313;"3";"4";"3";22;"Travel_Rarely";"Research & Development";3;3;"Medical";1;"Male";1;"Laboratory Technician";"Married";132690;"1";25;8;1;2;2;2;2;2;3;"4";"";"";"";""
4314;"4";"2";"1";27;"Non-Travel";"Research & Development";3;3;"Medical";1;"Male";1;"Healthcare Representative";"Divorced";27830;"6";16;8;1;6;2;2;2;2;4;"3";"";"";"";""
4315;"3";"4";"1";28;"Travel_Rarely";"Sales";4;4;"Life Sciences";1;"Male";2;"Healthcare Representative";"Married";54330;"1";13;8;1;5;4;5;0;2;2;"3";"";"";"";""
4316;"3";"4";"1";57;"Travel_Rarely";"Research & Development";3;3;"Life Sciences";1;"Male";2;"Manufacturing Director";"Divorced";20130;"3";14;8;1;12;5;5;1;4;3;"3";"";"";"";""
4317;"3";"3";"2";27;"Non-Travel";"Research & Development";2;3;"Life Sciences";1;"Male";1;"Manufacturing Director";"Divorced";139660;"1";19;8;0;1;1;1;0;1;3;"3";"";"";"";""
4318;"3";"2";"3";50;"Travel_Rarely";"Research & Development";4;3;"Life Sciences";1;"Female";2;"Manufacturing Director";"Single";43740;"3";15;8;1;21;5;5;4;4;4;"3";"";"";"";""
4319;"1";"3";"3";41;"Travel_Rarely";"Sales";7;4;"Marketing";1;"Male";4;"Laboratory Technician";"Divorced";68420;"4";12;8;1;13;3;9;1;8;3;"3";"";"";"";""
4320;"2";"4";"3";30;"Travel_Rarely";"Human Resources";1;4;"Human Resources";1;"Female";1;"Manager";"Married";174260;"2";12;8;1;12;0;10;7;4;2;"3";"";"";"";""
4321;"1";"4";"4";38;"Travel_Rarely";"Sales";1;1;"Medical";1;"Male";2;"Laboratory Technician";"Single";176030;"4";16;8;0;12;0;8;0;7;2;"3";"";"";"";""
4322;"3";"3";"3";32;"Travel_Rarely";"Research & Development";20;3;"Medical";1;"Female";1;"Manufacturing Director";"Single";45810;"3";14;8;1;8;3;5;1;4;3;"3";"";"";"";""
4323;"3";"2";"2";27;"Travel_Rarely";"Research & Development";5;4;"Medical";1;"Male";2;"Healthcare Representative";"Married";47350;"0";13;8;0;6;2;5;1;1;3;"3";"";"";"";""
4325;"4";"2";"2";36;"Travel_Frequently";"Sales";25;3;"Marketing";1;"Female";2;"Research Director";"Single";55050;"4";21;8;2;13;3;8;7;2;3;"4";"";"";"";""
4326;"3";"1";"3";30;"Non-Travel";"Sales";1;3;"Medical";1;"Female";1;"Sales Executive";"Divorced";54700;"1";18;8;1;12;2;12;6;10;3;"3";"";"";"";""
